seqnames	start	end
chr2	86583824	86584798
chr2	86599055	86599333
chr2	86604729	86604946
chr2	86622516	86624117
chr2	86719932	86721149
chr2	86764781	86764928
chr2	86765034	86765311
chr2	86770916	86771029
chr2	86807557	86807801
chr2	86807894	86808956
chr2	86825612	86825864
chr2	86826028	86826412
chr2	87075535	87077090
chr2	87469298	87469704
chr2	87469953	87470280
chr2	87470469	87470685
chr2	87471181	87471449
chr2	87496081	87496240
chr2	87521181	87521302
chr2	87704522	87704730
chr2	87825956	87826110
chr2	88001694	88002059
chr2	88015662	88016092
chr2	88016099	88017310
chr2	88028164	88028352
chr2	88038375	88038706
chr2	88054964	88056024
chr2	88060515	88060844
chr2	88090522	88091121
chr2	88121856	88122021
chr2	88157540	88157689
chr2	88160030	88160314
chr2	88227588	88227713
chr2	88247950	88248163
chr2	88331504	88331852
chr2	88345115	88345358
chr2	88350942	88351330
chr2	88452131	88452254
chr2	88452524	88452786
chr2	88484065	88484215
chr2	88554487	88554729
chr2	88585292	88585684
chr2	88591170	88591293
chr2	88599901	88600596
chr2	88627027	88628302
chr2	88640834	88641010
chr2	88671936	88672060
chr2	88691067	88692369
chr2	88697457	88697640
chr2	88708319	88708473
chr2	88739966	88740346
chr2	88748219	88748459
chr2	88751859	88752236
chr2	88754053	88755023
chr2	88761343	88761458
chr2	88765486	88766108
chr2	88831805	88832189
chr2	88858101	88858304
chr2	88874130	88874305
chr2	88880707	88880899
chr2	88903986	88904265
chr2	88934080	88934290
chr2	88954850	88954988
chr2	89756678	89756862
chr2	89814108	89814267
chr2	89850418	89851632
chr2	89851662	89851936
chr2	90295949	90296108
chr2	90383794	90384036
chr2	90384441	90384632
chr2	90388137	90388298
chr2	90390501	90391073
chr2	90397429	90398796
chr2	91573278	91573486
chr2	91590169	91590321
chr2	94207695	94207963
chr2	94921880	94922115
chr2	94982619	94982794
chr2	95022397	95023578
chr2	95025517	95026262
chr2	95034430	95034585
chr2	95039380	95039767
chr2	95063086	95063200
chr2	95074367	95075137
chr2	95076707	95077338
chr2	95115122	95115781
chr2	95121407	95122392
chr2	95159043	95160112
chr2	95165247	95166192
chr2	95193063	95193197
chr2	95207013	95207949
chr2	95345641	95345782
chr2	95402227	95403508
chr2	95411147	95411509
chr2	95411874	95411997
chr2	95526427	95526998
chr2	95991488	95993047
chr2	96010313	96010637
chr2	96011205	96011324
chr2	96022637	96023032
chr2	96116504	96117417
chr2	96138823	96138966
chr2	96144977	96146855
chr2	96148503	96148973
chr2	96157670	96158324
chr2	96159480	96159614
chr2	96163538	96165068
chr2	96174220	96174915
chr2	96180825	96180973
chr2	96184778	96184953
chr2	96196430	96196592
chr2	96207843	96209219
chr2	96242000	96242532
chr2	96264970	96265325
chr2	96265590	96266594
chr2	96305019	96306177
chr2	96315691	96315933
chr2	96321438	96322259
chr2	96325289	96325580
chr2	96325676	96326267
chr2	96335490	96336154
chr2	96342094	96342404
chr2	96343993	96344542
chr2	96359452	96360175
chr2	96391719	96391857
chr2	96407183	96407959
chr2	96470681	96471091
chr2	96485794	96486861
chr2	96508002	96508461
chr2	96528058	96528624
chr2	96531972	96532439
chr2	96536544	96537325
chr2	96537691	96539403
chr2	96554246	96554770
chr2	96556905	96557277
chr2	96594268	96595037
chr2	96628056	96628235
chr2	96637382	96638716
chr2	96661370	96661529
chr2	96739675	96740554
chr2	96760435	96761455
chr2	96763744	96763881
chr2	96773954	96774671
chr2	96793844	96794053
chr2	96800887	96801314
chr2	96802267	96802542
chr2	96806647	96806995
chr2	96815480	96817055
chr2	96839256	96839881
chr2	96857262	96858582
chr2	96868923	96869262
chr2	96869416	96869688
chr2	96869807	96871103
chr2	96895785	96895987
chr2	96913234	96914240
chr2	96924059	96925205
chr2	96951107	96951415
chr2	96962373	96963477
chr2	96977854	96978545
chr2	97023204	97023560
chr2	97067395	97067860
chr2	97068331	97068470
chr2	97094849	97095471
chr2	97112468	97113904
chr2	97199802	97200142
chr2	97267423	97267851
chr2	97348514	97348821
chr2	97589553	97591034
chr2	97645142	97646313
chr2	97662817	97664634
chr2	97688417	97688779
chr2	97697354	97697569
chr2	97700256	97700427
chr2	97710019	97710142
chr2	97713082	97713932
chr2	97714647	97714766
chr2	97718642	97719281
chr2	97728169	97728559
chr2	97745572	97745848
chr2	97748464	97748761
chr2	97761705	97761831
chr2	97768277	97768650
chr2	97806833	97807355
chr2	97808135	97808349
chr2	97857271	97857422
chr2	97870584	97870799
chr2	97957928	97958048
chr2	97995199	97996545
chr2	98007804	98007936
chr2	98016289	98016450
chr2	98086850	98087038
chr2	98087042	98087266
chr2	98149392	98149582
chr2	98385076	98385289
chr2	98412244	98412432
chr2	98412801	98413262
chr2	98438797	98439091
chr2	98444605	98446631
chr2	98448283	98449017
chr2	98454700	98455879
chr2	98458247	98458475
chr2	98460895	98461382
chr2	98464053	98466171
chr2	98473910	98474365
chr2	98474391	98474578
chr2	98479870	98480552
chr2	98485251	98485414
chr2	98488047	98488342
chr2	98505578	98505717
chr2	98508563	98509014
chr2	98517916	98518338
chr2	98550311	98550438
chr2	98593733	98593870
chr2	98607635	98609089
chr2	98634784	98635031
chr2	98637518	98638100
chr2	98649000	98649902
chr2	98655044	98655745
chr2	98656568	98657254
chr2	98658999	98659695
chr2	98663227	98664786
chr2	98685468	98685810
chr2	98691268	98691662
chr2	98692244	98693072
chr2	98703399	98703555
chr2	98703734	98703958
chr2	98711716	98711874
chr2	98712182	98712432
chr2	98715771	98715943
chr2	98715943	98716440
chr2	98716796	98717019
chr2	98727744	98728442
chr2	98729767	98731960
chr2	98734314	98734619
chr2	98736462	98737054
chr2	98738666	98738871
chr2	98757973	98758532
chr2	98761228	98761859
chr2	98768323	98768580
chr2	98770810	98772468
chr2	98807235	98807531
chr2	98822546	98822984
chr2	98828832	98829307
chr2	98835785	98836646
chr2	98837055	98837370
chr2	98850469	98850578
chr2	98936155	98936294
chr2	99066155	99067013
chr2	99140700	99141940
chr2	99154332	99155876
chr2	99179258	99179404
chr2	99180622	99181460
chr2	99269782	99270031
chr2	99335982	99338440
chr2	99348297	99348547
chr2	99396162	99396376
chr2	99426809	99426923
chr2	99488896	99490790
chr2	99503933	99504359
chr2	99535937	99536238
chr2	99559107	99559353
chr2	99574234	99574378
chr2	99616132	99616264
chr2	99640770	99640945
chr2	99657244	99657536
chr2	99787909	99788034
chr2	99938206	99938352
chr2	99940547	99940716
chr2	100060893	100061274
chr2	100061353	100061516
chr2	100104739	100105599
chr2	100114153	100114433
chr2	100140628	100140811
chr2	100142427	100142728
chr2	100235182	100235511
chr2	100291203	100291642
chr2	100291943	100292358
chr2	100376413	100376564
chr2	100381412	100381558
chr2	100417033	100417671
chr2	100427773	100427931
chr2	100436364	100436537
chr2	100512587	100512765
chr2	100554900	100555161
chr2	100557012	100557242
chr2	100562144	100563511
chr2	100580416	100581524
chr2	100587999	100588667
chr2	100594541	100594663
chr2	100594871	100595155
chr2	100606802	100607227
chr2	100610375	100610709
chr2	100643746	100644715
chr2	100653587	100654076
chr2	100812272	100812441
chr2	100813533	100813872
chr2	100819761	100820479
chr2	100870925	100871052
chr2	100924281	100925340
chr2	100941303	100941546
chr2	100984916	100985233
chr2	101001714	101002703
chr2	101012137	101012277
chr2	101012805	101013055
chr2	101094092	101094269
chr2	101094451	101094696
chr2	101107899	101108029
chr2	101150819	101151752
chr2	101173933	101174255
chr2	101197410	101197666
chr2	101205432	101205803
chr2	101223852	101224245
chr2	101226523	101226681
chr2	101251932	101253881
chr2	101265456	101265581
chr2	101270186	101270418
chr2	101272398	101272913
chr2	101299538	101300253
chr2	101306161	101307610
chr2	101308170	101309017
chr2	101311237	101311811
chr2	101315169	101315309
chr2	101316071	101316211
chr2	101328346	101329392
chr2	101330343	101330888
chr2	101333449	101333649
chr2	101341954	101342408
chr2	101361731	101361928
chr2	101374989	101375231
chr2	101386869	101387612
chr2	101387812	101387929
chr2	101393567	101393792
chr2	101401032	101401149
chr2	101419176	101419485
chr2	101431348	101431501
chr2	101474077	101475307
chr2	101549202	101549325
chr2	101570709	101571290
chr2	101623162	101623425
chr2	101644917	101645054
chr2	101651668	101652274
chr2	101696859	101698307
chr2	101698915	101699744
chr2	101703591	101704400
chr2	101706460	101707065
chr2	101710227	101711039
chr2	101716426	101716555
chr2	101716559	101717676
chr2	101718955	101719431
chr2	101729685	101730229
chr2	101736817	101737155
chr2	101743335	101743717
chr2	101745003	101745116
chr2	101751659	101751796
chr2	101751960	101752154
chr2	101752290	101752635
chr2	101757814	101758465
chr2	101766807	101766934
chr2	101768481	101768936
chr2	101781667	101781831
chr2	101782019	101782315
chr2	101782604	101782769
chr2	101788781	101789498
chr2	101792163	101792298
chr2	101793334	101793534
chr2	101806060	101806361
chr2	101822782	101823706
chr2	101828293	101828891
chr2	101830351	101831082
chr2	101831367	101831489
chr2	101883939	101884119
chr2	101896109	101896242
chr2	101900384	101900637
chr2	101998920	101999645
chr2	102006509	102006870
chr2	102013920	102014167
chr2	102020685	102021025
chr2	102062350	102062958
chr2	102082511	102083642
chr2	102095031	102095222
chr2	102104129	102104721
chr2	102104847	102104996
chr2	102114524	102114702
chr2	102128025	102128269
chr2	102137131	102137540
chr2	102142727	102143373
chr2	102148005	102148345
chr2	102166324	102166750
chr2	102187636	102188113
chr2	102227556	102228405
chr2	102240720	102241298
chr2	102251122	102251853
chr2	102258342	102259041
chr2	102271827	102272305
chr2	102294947	102295321
chr2	102301759	102302294
chr2	102304616	102305069
chr2	102355504	102356579
chr2	102366809	102368115
chr2	102368469	102368616
chr2	102391629	102391872
chr2	102417883	102418945
chr2	102442969	102443470
chr2	102443686	102443965
chr2	102579931	102580143
chr2	102619792	102619908
chr2	102621950	102622092
chr2	102664462	102664761
chr2	102675874	102676002
chr2	102735663	102735910
chr2	102736263	102737353
chr2	102752120	102752442
chr2	102753690	102753811
chr2	102759936	102760114
chr2	102806129	102806257
chr2	102865730	102866100
chr2	103256939	103257099
chr2	103264415	103264551
chr2	103289137	103289283
chr2	103842099	103842235
chr2	103917318	103917477
chr2	104078322	104078660
chr2	104316667	104316844
chr2	104378871	104379289
chr2	104423520	104423642
chr2	104545287	104545432
chr2	104568150	104568258
chr2	104607868	104608017
chr2	104614193	104614434
chr2	104873499	104873668
chr2	104912330	104912457
chr2	105037382	105038529
chr2	105235451	105235889
chr2	105299708	105299830
chr2	105329317	105330294
chr2	105336936	105337978
chr2	105369884	105370250
chr2	105373966	105374153
chr2	105396830	105396983
chr2	105398500	105399248
chr2	105426579	105426719
chr2	105426748	105426908
chr2	105468068	105468309
chr2	105546264	105546536
chr2	105546715	105547037
chr2	105576388	105576764
chr2	105582993	105583148
chr2	105584504	105584841
chr2	105675273	105675538
chr2	105708798	105708943
chr2	105710330	105710599
chr2	105712984	105713112
chr2	105738161	105739690
chr2	105744557	105746707
chr2	105747789	105748373
chr2	105754187	105754523
chr2	105755814	105756479
chr2	105765773	105766097
chr2	105769336	105769681
chr2	105769719	105769969
chr2	105770182	105770413
chr2	105776210	105776873
chr2	105777759	105777879
chr2	105782402	105782634
chr2	105783154	105783652
chr2	105787684	105787985
chr2	105789928	105790911
chr2	105795634	105797400
chr2	105798459	105798962
chr2	105802619	105803462
chr2	105803556	105803706
chr2	105809161	105809618
chr2	105812234	105812503
chr2	105821955	105822875
chr2	105827779	105828041
chr2	105828521	105828803
chr2	105828877	105829031
chr2	105836810	105836942
chr2	105836952	105837568
chr2	105849741	105849899
chr2	105855981	105857294
chr2	105859143	105859602
chr2	105873805	105874059
chr2	105896038	105896579
chr2	105901835	105902003
chr2	105906595	105906846
chr2	105919585	105920054
chr2	105927299	105927832
chr2	105929523	105929763
chr2	105934459	105935758
chr2	105977313	105977549
chr2	105986122	105986351
chr2	105989841	105989999
chr2	106057238	106057536
chr2	106065507	106066126
chr2	106078226	106078649
chr2	106085186	106086302
chr2	106094376	106094983
chr2	106095611	106097069
chr2	106104485	106104947
chr2	106107526	106107839
chr2	106130529	106130656
chr2	106137867	106139113
chr2	106139265	106139774
chr2	106144660	106145125
chr2	106159951	106161283
chr2	106184612	106184883
chr2	106192849	106194791
chr2	106269629	106270402
chr2	106270435	106270745
chr2	106314523	106314790
chr2	106364087	106364210
chr2	106511790	106511961
chr2	106524682	106524803
chr2	106542854	106543191
chr2	106544722	106544918
chr2	106561253	106561372
chr2	106571163	106571310
chr2	106581960	106582283
chr2	106582624	106582783
chr2	106635641	106635765
chr2	106714453	106714589
chr2	107168336	107168457
chr2	107182281	107182421
chr2	107462506	107462640
chr2	107798071	107798274
chr2	108133271	108133394
chr2	108295649	108295915
chr2	108331964	108332200
chr2	108448637	108449870
chr2	108533772	108535176
chr2	108565789	108566031
chr2	108583904	108584520
chr2	108594042	108594760
chr2	108607852	108607967
chr2	108612238	108613156
chr2	108618914	108619134
chr2	108620612	108621892
chr2	108627141	108627277
chr2	108636159	108636804
chr2	108652342	108652892
chr2	108718816	108719996
chr2	108786085	108787200
chr2	108803472	108803598
chr2	108855341	108855667
chr2	108957995	108958340
chr2	108965635	108966019
chr2	108967908	108968085
chr2	108987093	108987552
chr2	108988288	108989338
chr2	109010383	109010504
chr2	109020244	109020418
chr2	109030959	109032700
chr2	109122073	109122202
chr2	109128048	109129789
chr2	109143714	109144792
chr2	109174195	109174357
chr2	109213790	109214503
chr2	109214851	109215109
chr2	109224451	109224610
chr2	109238732	109238911
chr2	109331977	109332210
chr2	109332322	109332430
chr2	109348682	109349449
chr2	109510239	109510361
chr2	109613617	109614899
chr2	109630349	109630522
chr2	109702227	109702399
chr2	110149915	110150245
chr2	110157378	110157630
chr2	110204598	110205304
chr2	110211884	110212836
chr2	110219494	110219730
chr2	110657833	110658105
chr2	110677859	110678956
chr2	110732773	110732931
chr2	110748459	110748746
chr2	110779296	110779549
chr2	110805005	110805194
chr2	110811901	110812020
chr2	110846701	110847560
chr2	110852421	110853009
chr2	110858360	110859300
chr2	110865290	110865536
chr2	110980110	110980263
chr2	110994005	110994280
chr2	111043315	111043460
chr2	111070053	111070418
chr2	111092019	111092182
chr2	111100472	111100596
chr2	111100616	111100788
chr2	111111388	111111660
chr2	111116032	111116314
chr2	111117110	111117573
chr2	111120331	111121092
chr2	111121256	111121412
chr2	111122025	111123001
chr2	111157300	111157845
chr2	111168507	111168910
chr2	111169047	111169290
chr2	111208964	111209411
chr2	111425847	111426062
chr2	111681404	111681572
chr2	111698828	111699363
chr2	111705834	111706435
chr2	111883713	111884821
chr2	111897554	111899191
chr2	111899270	111899409
chr2	112000361	112000559
chr2	112048933	112049599
chr2	112054035	112054560
chr2	112055025	112055908
chr2	112081642	112081798
chr2	112085248	112085515
chr2	112092511	112092697
chr2	112121288	112121404
chr2	112121611	112122011
chr2	112137526	112138296
chr2	112142297	112142444
chr2	112154861	112156036
chr2	112156538	112156934
chr2	112166913	112167371
chr2	112173738	112174466
chr2	112181532	112183247
chr2	112187774	112189214
chr2	112242404	112243321
chr2	112251334	112251741
chr2	112254368	112255335
chr2	112259378	112259872
chr2	112275193	112276674
chr2	112290136	112290254
chr2	112301045	112301206
chr2	112433194	112434161
chr2	112434206	112434543
chr2	112480719	112482747
chr2	112510838	112510997
chr2	112541458	112543436
chr2	112582390	112582590
chr2	112584099	112584913
chr2	112600158	112600371
chr2	112624488	112624858
chr2	112626585	112626955
chr2	112630866	112631997
chr2	112645126	112646423
chr2	112666566	112666725
chr2	112690775	112691298
chr2	112691500	112691635
chr2	112692372	112692818
chr2	112726572	112726966
chr2	112749776	112750483
chr2	112764551	112765103
chr2	112811728	112811931
chr2	112811994	112812376
chr2	112884910	112885166
chr2	112984912	112985523
chr2	112996040	112996169
chr2	112996450	112997554
chr2	113051457	113051662
chr2	113097998	113098408
chr2	113104073	113104486
chr2	113105037	113105388
chr2	113138454	113139227
chr2	113156716	113157933
chr2	113158092	113158668
chr2	113167190	113167682
chr2	113168451	113169190
chr2	113173617	113174565
chr2	113175025	113175472
chr2	113181575	113181898
chr2	113199227	113199425
chr2	113204006	113204564
chr2	113235404	113235742
chr2	113240915	113241168
chr2	113249300	113249573
chr2	113358993	113359123
chr2	113370563	113370798
chr2	113390078	113390896
chr2	113437574	113437738
chr2	113503049	113503312
chr2	113503452	113503566
chr2	113541495	113541613
chr2	113551754	113552175
chr2	113583633	113584306
chr2	113603278	113604449
chr2	113626757	113627467
chr2	113656109	113656264
chr2	113672786	113672948
chr2	113692756	113693029
chr2	113693482	113693819
chr2	113700286	113700620
chr2	113755744	113757371
chr2	113791804	113792262
chr2	113849154	113849334
chr2	113855187	113855356
chr2	113876529	113877304
chr2	113889421	113891365
chr2	113894436	113894557
chr2	113910049	113911169
chr2	113918449	113918679
chr2	113937376	113937631
chr2	113945814	113945935
chr2	113965766	113965969
chr2	114162462	114162598
chr2	114330199	114330372
chr2	114684574	114684695
chr2	114708501	114708620
chr2	115122445	115122615
chr2	115634893	115635103
chr2	116224414	116224559
chr2	116257834	116258004
chr2	116559225	116559368
chr2	116654604	116654756
chr2	116774177	116774365
chr2	116874317	116874437
chr2	117147198	117147527
chr2	117309080	117309210
chr2	117574074	117574183
chr2	117615446	117615559
chr2	117616619	117616796
chr2	117786370	117786811
chr2	117803811	117803967
chr2	117814262	117815355
chr2	117820544	117820688
chr2	117835867	117836255
chr2	118002789	118002918
chr2	118003268	118003783
chr2	118013301	118014777
chr2	118032348	118032655
chr2	118055506	118055635
chr2	118080425	118080610
chr2	118087986	118089700
chr2	118169333	118169707
chr2	118185723	118186908
chr2	118197176	118197308
chr2	118202818	118203231
chr2	118222113	118222393
chr2	118223962	118224427
chr2	118309965	118310981
chr2	118387050	118387203
chr2	118423710	118423822
chr2	118504131	118504264
chr2	118601222	118601418
chr2	118698952	118699075
chr2	118738519	118738676
chr2	118785609	118785865
chr2	118855548	118856119
chr2	118865009	118865417
chr2	118873498	118873673
chr2	118881672	118881884
chr2	118882713	118883138
