ATACchr ATACstart ATACend BIC_atacseq LR_atacseq
chr19 2562750 2562873 1.79177 5.87573e-06
chr1 92567444 92567725 1.28172 -0.51004
chr1 92577093 92578099 -2.6031 -4.39486
chr19 2579339 2579574 1.79176 1.13019e-06
chr1 92583709 92584983 1.79187 0.000106672
chr1 92587582 92587854 -5.30311 -7.09487
chr19 2598860 2599721 1.79185 8.94604e-05
chr1 92599640 92599776 1.79176 3.66497e-06
chr1 92604863 92604994 1.79176 3.04896e-06
chr19 2607854 2608707 -0.496646 -2.28841
chr19 2610995 2611439 1.78209 -0.00966503
chr19 2613902 2614056 1.77697 -0.0147859
chr19 2618619 2618853 1.79179 3.37105e-05
chr19 2620631 2621356 1.79176 1.21228e-06
chr1 92622996 92623618 -3.22681 -5.01857
chr19 2627600 2628058 1.71213 -0.0796256
chr19 2648412 2648941 1.79177 9.62948e-06
chr19 2665092 2665217 1.75115 -0.040608
chr19 266972 267642 1.79177 9.10711e-06
chr1 9267130 9267331 1.79177 1.2652e-05
chr1 92672009 92672133 1.79178 1.56122e-05
chr19 2702566 2702939 1.79375 0.00198624
chr19 27354821 27355127 1.79184 8.0562e-05
chr19 27355392 27355577 1.79177 6.64918e-06
chr19 27392516 27392713 1.60266 -0.189097
chr19 27392850 27393040 1.79176 5.04968e-06
chr19 2739521 2740411 1.79179 3.25602e-05
chr19 27395349 27395795 1.79183 6.63795e-05
chr1 92749170 92749422 -0.203387 -1.99515
chr19 2749279 2749448 -0.0819752 -1.87373
chr1 9275646 9275862 0.856188 -0.935571
chr19 2775480 2776138 1.79177 1.0554e-05
chr19 27793180 27794670 1.7918 3.97258e-05
chr19 2782953 2783660 0.600603 -1.19116
chr1 92784124 92784519 -0.202184 -1.99394
chr1 92784675 92785582 0.355677 -1.43608
chr19 2785050 2785691 1.79179 3.39475e-05
chr19 28075539 28075692 1.0318 -0.759962
chr19 28169890 28170074 1.79176 4.69916e-06
chr1 92817978 92818329 1.79177 1.03486e-05
chr19 2819487 2820444 1.5417 -0.250059
chr1 92831834 92832849 1.79179 3.43353e-05
chr1 92838609 92838744 1.66855 -0.123207
chr1 92840496 92840740 1.77545 -0.0163054
chr19 2840873 2842084 1.79177 6.63846e-06
chr19 2850388 2850799 -0.0743478 -1.86611
chr19 28555640 28555756 1.79177 1.0889e-05
chr19 2856560 2857335 0.599657 -1.1921
chr1 92858643 92859782 1.79177 1.5238e-05
chr19 28633353 28633885 1.79177 9.18395e-06
chr1 92870761 92870871 1.79188 0.000117217
chr19 2873592 2873844 1.79179 3.18958e-05
chr1 92877168 92878173 1.75192 -0.0398411
chr1 92882635 92883869 1.7918 4.02425e-05
chr19 28836692 28836823 1.69698 -0.0947771
chr19 28840874 28841058 1.79186 9.7835e-05
chr19 2887478 2887945 1.61545 -0.176312
chr1 9289811 9290169 1.79176 -9.37626e-07
chr19 2900438 2901113 -2.02814 -3.8199
chr19 290179 290377 1.7733 -0.0184609
chr1 92902178 92902295 1.79177 1.28089e-05
chr1 92920914 92921114 1.79178 2.07348e-05
chr19 29212519 29213652 1.79176 2.5987e-06
chr1 9292586 9293716 1.79177 9.41811e-06
chr19 29274998 29275249 1.79194 0.000182229
chr19 29277219 29277420 1.79177 8.44004e-06
chr19 29409393 29409505 1.75106 -0.0406956
chr19 2944704 2945569 1.79178 1.68842e-05
chr1 9294487 9294629 1.79356 0.00180528
chr19 2950234 2951251 1.00391 -0.787854
chr1 92951120 92951644 1.79184 7.76873e-05
chr1 92953613 92953775 1.79177 1.10238e-05
chr19 29576782 29577126 1.08007 -0.711689
chr19 29587443 29587924 0.633263 -1.1585
chr1 92960260 92962892 1.79179 3.46925e-05
chr19 29605617 29606678 0.0583455 -1.73341
chr19 29610694 29610980 1.79182 5.83636e-05
chr19 2962162 2962443 1.79187 0.000111363
chr1 92965103 92965212 1.79185 8.69629e-05
chr19 29665111 29665623 -1.50787 -3.29963
chr19 29667825 29668298 1.79176 3.47362e-06
chr19 29671618 29672324 1.79177 1.41026e-05
chr19 29672750 29673468 1.79183 7.44784e-05
chr19 29680463 29680958 1.79178 1.90323e-05
chr1 92968272 92968715 1.79178 2.34433e-05
chr19 29690920 29691196 -0.545068 -2.33683
chr19 29694685 29694949 1.79203 0.000271016
chr19 29704635 29705376 -1.21921 -3.01097
chr19 29714239 29714666 1.78664 -0.00511664
chr19 29714840 29715666 1.79179 2.60762e-05
chr19 29716088 29716794 1.79182 6.18749e-05
chr19 29724071 29724574 1.75246 -0.0392981
chr19 29730264 29730710 1.79177 1.47125e-05
chr1 92973157 92973738 -2.36199 -4.15375
chr19 29760023 29760425 1.79176 5.18571e-06
chr19 2977066 2977689 1.79177 9.72119e-06
chr1 92977655 92978048 0.761997 -1.02976
chr19 29792176 29792330 1.79177 6.58397e-06
chr1 92980852 92981654 1.79178 2.42092e-05
chr19 29811418 29812476 1.78825 -0.00350591
chr19 29830931 29831833 1.79179 2.96013e-05
chr19 29837337 29837877 1.78685 -0.00491265
chr19 29844069 29845807 -0.902409 -2.69417
chr19 29872934 29873128 1.79177 1.02753e-05
chr19 29873266 29873910 1.79197 0.000215364
chr1 92990482 92990609 1.79176 3.19218e-07
chr1 92994076 92994530 1.79182 6.19833e-05
chr19 29941878 29942902 1.79176 2.2324e-06
chr19 29967800 29967953 1.79184 8.11828e-05
chr1 93004848 93005151 1.79176 3.55271e-15
chr19 30176957 30177127 1.79177 6.62307e-06
chr19 30200185 30200322 1.76253 -0.0292272
chr1 93021717 93021957 1.79177 8.72615e-06
chr19 30217671 30217876 1.79177 1.04041e-05
chr19 3024889 3025039 1.79176 3.89267e-06
chr19 3028989 3029310 1.79186 0.000102293
chr1 93029235 93029951 -0.887796 -2.67956
chr19 3035332 3036546 1.79177 9.41931e-06
chr1 93036289 93036439 1.79176 2.67614e-06
chr1 93042203 93043074 1.79177 1.22939e-05
chr19 30452504 30452623 1.61767 -0.174088
chr19 3047593 3048017 1.79186 0.000102469
chr19 3052793 3053118 1.79176 -4.71904e-07
chr19 3061121 3061595 1.66651 -0.125254
chr19 3062135 3063201 1.7221 -0.0696618
chr1 93062331 93062567 1.73944 -0.0523167
chr19 3076045 3076381 1.74117 -0.0505856
chr1 93078630 93079658 1.79177 5.66685e-06
chr1 93079961 93081093 1.79177 1.17804e-05
chr19 30799636 30799783 1.79177 1.29337e-05
chr19 30857992 30858124 1.79177 9.17929e-06
chr19 30869005 30869126 1.79177 1.21326e-05
chr19 30885149 30885296 1.74475 -0.04701
chr1 93093914 93094147 0.506985 -1.28477
chr19 3094038 3094929 1.79177 1.36373e-05
chr1 93094307 93094422 1.79178 2.30501e-05
chr19 3095759 3096277 1.47529 -0.316473
chr19 3103805 3104434 1.79182 6.12862e-05
chr19 31039131 31039300 1.79176 3.67965e-06
chr19 31058553 31058668 1.79179 2.92256e-05
chr19 31096375 31096504 1.79177 1.28987e-05
chr19 31109442 31109570 1.79177 6.38668e-06
chr19 31213975 31214679 1.79182 5.62591e-05
chr19 31215077 31215272 -2.53567 -4.32743
chr19 31220421 31220556 1.79177 8.61208e-06
chr19 31220677 31220795 0.733455 -1.0583
chr19 3126119 3126339 1.34015 -0.451609
chr19 3133294 3133827 1.7918 4.02474e-05
chr19 31340036 31340588 1.46621 -0.325553
chr19 31340589 31340715 1.79179 2.62515e-05
chr19 31348779 31349761 1.79179 2.61692e-05
chr19 31419003 31419298 1.79 -0.00176429
chr19 3142055 3142476 -0.735161 -2.52692
chr19 3146709 3146821 1.79176 -1.26343e-06
chr19 31518766 31519053 1.79184 8.01932e-05
chr1 9315505 9315760 1.58238 -0.209383
chr19 3155073 3155560 1.78244 -0.00931634
chr19 3163213 3163719 1.79179 2.76834e-05
chr1 9316322 9316434 1.13775 -0.654006
chr1 93170780 93171289 1.79179 2.83598e-05
chr1 93171404 93171757 1.79177 8.08482e-06
chr19 3172136 3172349 0.203652 -1.58811
chr19 31758930 31759052 1.79177 7.61594e-06
chr19 3177000 3177446 1.60778 -0.183977
chr19 3178428 3179216 1.68331 -0.108446
chr1 93179333 93181608 1.79177 1.29322e-05
chr19 3179666 3180211 1.5888 -0.202959
chr19 3185069 3186349 1.79176 5.3498e-06
chr19 3210698 3210960 1.78371 -0.0080521
chr1 93219229 93219834 1.20642 -0.585343
chr19 32224582 32224844 1.7918 4.0973e-05
chr19 3224550 3224984 1.7918 3.74866e-05
chr19 32340380 32340678 1.7918 3.69133e-05
chr19 32345299 32346519 1.79176 3.92246e-06
chr19 32366331 32366468 1.79177 1.26014e-05
chr19 32405065 32406308 1.79177 1.39258e-05
chr19 32434936 32435070 1.79176 4.42235e-06
chr19 32498757 32498955 1.15023 -0.641531
chr19 32572926 32573397 1.31224 -0.479519
chr19 32580732 32581676 1.79186 9.79193e-05
chr19 32593792 32593992 1.79177 1.33962e-05
chr19 32599810 32599925 -4.64669 -6.43845
chr19 32642916 32643148 1.79188 0.000124144
chr19 32674815 32676562 1.79173 -2.86611e-05
chr19 32691670 32692967 1.75346 -0.0383001
chr19 32708561 32708985 1.79189 0.000128919
chr19 32746830 32747150 1.38668 -0.405078
chr19 3275467 3276646 -5.86829 -7.66005
chr19 32794150 32794943 1.79177 1.00265e-05
chr19 32829387 32829522 1.79183 7.19109e-05
chr19 3284838 3285420 1.79177 1.05422e-05
chr1 93294613 93294843 1.78454 -0.00721785
chr19 32971733 32972418 1.79178 2.07533e-05
chr19 33037220 33037651 1.79186 9.95292e-05
chr1 93304784 93304904 -1.09821 -2.88997
chr19 3305026 3305147 1.79178 2.17253e-05
chr19 33064510 33065092 1.79177 1.14379e-05
chr19 33080864 33081482 1.79148 -0.000279693
chr19 33125853 33126343 1.49261 -0.299149
chr19 33134905 33135189 1.50819 -0.283569
chr19 33143870 33144242 1.79179 2.66558e-05
chr19 33160528 33160831 1.79176 2.36418e-06
chr19 33176299 33177836 1.79182 5.88126e-05
chr19 33184345 33184481 1.43691 -0.354845
chr19 33225456 33225637 1.79176 5.2949e-06
chr19 3326912 3327208 1.73047 -0.0612892
chr19 33280506 33280644 1.79179 2.61639e-05
chr19 33302237 33302706 1.79306 0.00130255
chr1 93336548 93336988 0.971673 -0.820086
chr19 33372332 33374307 1.79183 7.44667e-05
chr19 3338535 3338964 -0.0971543 -1.88891
chr19 33406837 33407084 1.79177 6.15803e-06
chr19 33416350 33416646 1.7664 -0.0253615
chr19 33430363 33430945 1.73345 -0.0583119
chr19 3343877 3344412 1.79035 -0.00141356
chr1 93345181 93347277 1.79177 1.03604e-05
chr19 33521543 33522026 1.79175 -7.46347e-06
chr19 33583503 33583790 1.79128 -0.000483182
chr19 3359193 3361503 1.74918 -0.0425813
chr19 33600596 33600827 1.79177 7.83299e-06
chr1 93360362 93360548 1.78803 -0.00372758
chr19 33666971 33667218 1.79149 -0.000270851
chr19 33778075 33778305 1.79202 0.000264117
chr19 33795591 33795848 1.79179 3.15723e-05
chr19 33795974 33796284 1.79188 0.000122366
chr19 33819905 33820491 1.78639 -0.00537112
chr19 33820672 33820854 1.7918 3.73357e-05
chr19 33884092 33884214 1.75911 -0.0326541
chr19 33887886 33888002 1.76733 -0.0244246
chr19 34094885 34095050 1.79177 7.00903e-06
chr19 34118876 34119438 1.79177 9.3328e-06
chr19 34134010 34135013 -1.13408 -2.92584
chr19 34145748 34145927 0.258934 -1.53283
chr19 34171665 34173601 1.79196 0.000203906
chr19 34178134 34178622 1.79178 1.67223e-05
chr19 34185150 34185475 1.79178 2.16327e-05
chr19 34218094 34218811 1.79187 0.000108268
chr19 34233005 34233233 1.79177 1.00732e-05
chr19 34243723 34243852 1.79174 -1.98606e-05
chr19 34254082 34255370 -2.01502 -3.80678
chr19 34269661 34270750 1.7919 0.000137003
chr19 34277009 34277412 1.33582 -0.455939
chr19 34307168 34307307 1.79177 1.46172e-05
chr19 34308711 34309290 1.79178 2.0649e-05
chr19 34310724 34310859 1.79176 -6.58617e-07
chr19 34310975 34311136 0.0436351 -1.74812
chr19 34316679 34318069 -0.349982 -2.14174
chr19 34336967 34337092 1.79177 6.32302e-06
chr1 93434354 93434539 1.79178 1.81356e-05
chr19 3434767 3435562 1.79176 4.26047e-06
chr19 34350100 34350732 1.7918 4.51892e-05
chr19 34358895 34359900 1.79176 4.72578e-06
chr19 34364813 34365930 1.79154 -0.000223474
chr1 93438106 93438226 1.59423 -0.197527
chr19 34404057 34404996 1.79178 2.03185e-05
chr19 344222 345106 1.79195 0.000192013
chr19 34428124 34429281 0.273182 -1.51858
chr19 34430661 34430994 1.79177 8.25232e-06
chr19 34447718 34447900 1.79177 1.06085e-05
chr19 34448244 34448417 1.79184 7.58079e-05
chr1 93447034 93447350 1.79177 6.59759e-06
chr19 34475157 34475585 -3.80609 -5.59784
chr1 93447875 93449014 1.79177 7.39496e-06
chr19 34500123 34500456 -1.10301 -2.89477
chr19 34501528 34501800 1.79177 1.1735e-05
chr19 34639656 34639790 1.79183 6.95994e-05
chr19 34663084 34663243 1.79178 1.96426e-05
chr19 34676886 34678111 1.79201 0.000252398
chr19 34712717 34713104 -0.449626 -2.24139
chr19 34733463 34734622 1.79177 6.19183e-06
chr19 34772703 34773359 1.79179 3.01444e-05
chr19 34794943 34795262 1.75569 -0.0360733
chr19 3485098 3485217 1.79183 6.58938e-05
chr19 34853823 34854067 1.79177 6.30577e-06
chr19 34854077 34854208 1.77581 -0.015949
chr19 34859958 34860797 -0.836888 -2.62865
chr19 34926789 34927322 0.89563 -0.896129
chr19 34936249 34936525 1.79174 -2.18483e-05
chr19 3494261 3494904 1.70382 -0.0879393
chr19 34963806 34964494 1.79181 5.23288e-05
chr19 34973127 34973677 1.4614 -0.330356
chr19 34985460 34985742 1.7896 -0.00215498
chr19 34990749 34991010 -2.22674 -4.0185
chr19 34999999 35000463 1.79177 8.75249e-06
chr19 35001015 35001642 1.7918 4.36858e-05
chr19 3500299 3501069 1.76495 -0.0268092
chr19 35003403 35003554 1.20785 -0.583913
chr19 35012940 35013381 1.79181 5.41476e-05
chr19 35014247 35014857 1.68588 -0.105883
chr19 35030359 35030753 1.79177 9.03019e-06
chr19 35045822 35045933 1.79177 1.41092e-05
chr19 3505719 3506637 -5.42939 -7.22115
chr19 35066962 35067395 1.45345 -0.338314
chr19 35090635 35091051 1.79176 3.1706e-06
chr19 35114682 35114955 1.7918 3.96737e-05
chr19 35124382 35124901 1.79177 1.41008e-05
chr19 35141370 35141969 1.5308 -0.260958
chr19 35143068 35143267 1.78209 -0.00967308
chr19 35153816 35154131 1.79176 5.34155e-06
chr19 35154247 35155727 1.49371 -0.298047
chr19 3517019 3517129 -1.59555 -3.38731
chr19 35194158 35194287 1.79176 2.7776e-06
chr19 35206413 35207141 1.79177 1.2151e-05
chr19 35207560 35207769 1.79179 2.96974e-05
chr19 35210740 35211330 0.734512 -1.05725
chr19 35211614 35212245 -1.18411 -2.97587
chr19 35213556 35214504 1.70275 -0.0890058
chr19 35240030 35240821 1.61308 -0.178675
chr19 35247771 35249148 0.165822 -1.62594
chr19 35267593 35268633 1.79207 0.000313771
chr19 35269242 35269821 0.558471 -1.23329
chr19 35332947 35333080 1.79178 1.67167e-05
chr19 35346739 35347947 1.53591 -0.25585
chr19 35352764 35353051 1.48858 -0.303176
chr19 35358163 35358446 1.69756 -0.0942041
chr19 35418562 35418691 1.3019 -0.489855
chr19 35436691 35436921 1.79176 5.50362e-06
chr19 35451705 35452007 1.67695 -0.114807
chr19 3545201 3545487 1.79177 7.80285e-06
chr19 35462387 35463239 1.58786 -0.203902
chr19 35468714 35469134 1.72418 -0.0675749
chr19 35495198 35495750 -0.401185 -2.19294
chr19 35509407 35509713 1.79182 5.75195e-05
chr19 35510250 35510598 1.79177 8.87227e-06
chr19 35534072 35534200 1.00674 -0.785018
chr19 3554316 3554715 1.79194 0.000183249
chr19 35545218 35546287 -1.32411 -3.11587
chr19 35557979 35558207 0.32425 -1.46751
chr19 3556717 3558225 1.79179 2.58945e-05
chr19 35612603 35613153 1.79177 9.30097e-06
chr19 35628382 35629285 1.79182 6.4185e-05
chr19 35643361 35644920 1.79181 5.2549e-05
chr19 35648074 35648683 1.7918 3.70329e-05
chr19 35673119 35673896 1.79176 2.97011e-06
chr19 35693540 35694283 1.79179 3.03318e-05
chr19 35702297 35702992 1.7918 3.89576e-05
chr19 35710885 35711579 -4.24987 -6.04163
chr19 35712784 35713330 1.79208 0.000320426
chr19 35716472 35718323 1.78327 -0.00849036
chr19 3572442 3573315 1.79177 6.31375e-06
chr19 35740355 35741114 1.79197 0.000208715
chr19 35742248 35742567 1.79187 0.000109305
chr19 35744572 35745667 1.79177 9.92727e-06
chr19 35748260 35748791 1.79179 2.75992e-05
chr19 35757825 35758618 1.79177 9.16276e-06
chr19 35775061 35775780 1.79188 0.000120307
chr19 35797773 35797914 1.79177 1.28811e-05
chr19 35828885 35829236 1.79177 1.32661e-05
chr19 35856748 35856930 0.891853 -0.899907
chr19 3586016 3586284 1.61194 -0.17982
chr19 35868264 35868583 -2.50129 -4.29305
chr19 35869761 35869980 1.79176 2.35275e-06
chr19 35882086 35882719 0.116668 -1.67509
chr19 35883163 35883436 -1.13963 -2.93139
chr19 35883581 35884346 -6.74422 -8.53598
chr19 35890041 35890201 1.36998 -0.421776
chr19 35898716 35899169 -4.95841 -6.75017
chr19 35899684 35899920 1.79177 1.28106e-05
chr19 35900143 35900665 1.17612 -0.615637
chr19 35902009 35902485 -0.964305 -2.75606
chr19 35903599 35904110 1.79176 9.52535e-07
chr19 35931274 35932051 0.846146 -0.945613
chr19 35953187 35953679 1.29029 -0.501468
chr19 35958943 35959920 1.75726 -0.034502
chr19 35982634 35982812 1.79176 -2.13273e-06
chr19 35994836 35995761 1.79177 1.02607e-05
chr19 36014029 36014843 1.79177 1.28835e-05
chr19 36054012 36055217 0.773503 -1.01826
chr19 3606789 3606938 1.79177 5.74246e-06
chr19 36071898 36072027 1.79183 7.15411e-05
chr1 93607531 93608467 1.32188 -0.469879
chr19 36096464 36096589 1.39371 -0.398048
chr19 36114634 36115968 1.6703 -0.121461
chr19 36127446 36128549 1.79187 0.00011271
chr19 36139506 36140605 1.79178 1.69544e-05
chr19 36141181 36141504 1.7651 -0.0266573
chr1 93615754 93616182 -1.65465 -3.44641
chr19 36170720 36170975 1.79176 1.62094e-06
chr19 36214026 36215542 1.7918 4.31158e-05
chr19 3626324 3627281 1.79178 2.00034e-05
chr1 93629574 93629770 0.958973 -0.832787
chr19 36378601 36379519 1.79177 1.16887e-05
chr19 36418123 36419016 1.79178 2.00105e-05
chr19 36488645 36490167 1.79177 1.33556e-05
chr1 93648879 93649064 1.71763 -0.0741248
chr19 36528014 36529157 1.79184 7.63317e-05
chr19 36572585 36573889 0.325397 -1.46636
chr19 36604535 36605903 1.79179 3.28563e-05
chr19 3665967 3666113 0.0830401 -1.70872
chr19 36666455 36667196 -0.0625286 -1.85429
chr1 93667669 93667891 1.79178 2.32398e-05
chr19 36686980 36688022 1.72985 -0.0619144
chr19 36772328 36773376 1.64002 -0.15174
chr19 36797020 36797903 1.79203 0.000265712
chr1 93681414 93681734 1.79177 1.33459e-05
chr19 36837644 36838622 1.64486 -0.146898
chr19 36849689 36851405 1.7918 3.69654e-05
chr19 3687787 3688309 1.79176 1.89062e-06
chr1 93691384 93691506 1.74202 -0.0497435
chr19 36915863 36916921 1.79177 6.08048e-06
chr1 93693137 93693292 0.272138 -1.51962
chr1 93693438 93693582 1.4931 -0.298657
chr19 36972805 36973913 1.79177 7.37876e-06
chr19 3699967 3700831 1.7918 4.04528e-05
chr19 3706071 3706459 1.79124 -0.000523259
chr19 37077783 37079131 1.72673 -0.0650294
chr1 93717051 93717255 1.79191 0.000150009
chr19 37172367 37173206 1.79178 1.70083e-05
chr19 37210198 37210949 1.79188 0.000119825
chr19 3721337 3721929 1.79177 1.42012e-05
chr19 37217664 37218747 1.79181 5.51207e-05
chr19 37289368 37289500 1.79187 0.000106164
chr19 37293290 37293906 1.79177 1.50351e-05
chr19 37312825 37312945 1.79178 1.6901e-05
chr19 37317250 37318274 1.79177 1.10075e-05
chr19 37334322 37335017 1.79179 3.16158e-05
chr19 37370619 37371529 1.79179 3.31635e-05
chr19 37466721 37467620 1.79179 3.32746e-05
chr19 37468870 37469816 1.79184 8.22063e-05
chr19 37506027 37507157 1.75041 -0.0413528
chr19 37551390 37551735 1.79176 4.96423e-06
chr19 37594086 37595551 1.79178 1.567e-05
chr19 3761445 3761794 0.417756 -1.374
chr19 3762357 3763176 1.20942 -0.582342
chr19 37654662 37654785 1.79213 0.000369701
chr19 37654989 37656322 -0.663653 -2.45541
chr19 37691899 37692560 1.79189 0.000130801
chr19 37719124 37720025 1.79194 0.000181152
chr19 37778870 37780021 1.78451 -0.00725111
chr19 3785580 3786422 1.79178 2.52328e-05
chr19 37906377 37907569 1.79207 0.000310551
chr19 37915176 37915301 1.79177 1.01426e-05
chr19 38038148 38038314 1.79177 6.39379e-06
chr19 38048395 38049653 1.79186 0.000104224
chr19 38080935 38081305 -0.681417 -2.47318
chr19 38095835 38095969 1.79177 1.07873e-05
chr19 3812274 3812946 1.79195 0.000192112
chr1 93818284 93818835 0.943767 -0.847993
chr19 3818520 3818695 -1.56955 -3.36131
chr19 38214023 38214480 1.72165 -0.0701082
chr19 3821920 3822284 1.79177 8.67918e-06
chr19 38224245 38224746 1.79176 3.08975e-06
chr19 38229649 38229918 1.79182 6.33296e-05
chr19 38244016 38244235 1.79177 1.19029e-05
chr19 38263863 38264937 1.7918 3.73479e-05
chr19 382710 383226 -0.965889 -2.75765
chr19 38281888 38282362 0.767567 -1.02419
chr1 93829941 93830079 1.75986 -0.0318978
chr19 38315583 38316684 0.574859 -1.2169
chr19 38319889 38320276 1.79177 1.30035e-05
chr19 38335575 38337139 1.79177 1.20121e-05
chr19 38361632 38362587 -0.732482 -2.52424
chr19 3837012 3837160 1.48119 -0.310573
chr19 38374284 38375036 1.79187 0.00010807
chr19 38387566 38388423 0.867873 -0.923886
chr19 38395747 38396066 0.391895 -1.39986
chr19 38402679 38403821 1.79177 7.28267e-06
chr19 3841614 3841796 1.79178 2.4676e-05
chr19 38428972 38429106 1.79203 0.000266986
chr19 38429225 38429695 -1.87567 -3.66743
chr1 93845880 93848096 1.79178 2.07486e-05
chr19 38506807 38507438 -1.35549 -3.14725
chr19 38515186 38515661 1.79177 1.37773e-05
chr19 38538712 38539395 1.70192 -0.0898368
chr19 38544345 38544954 1.17567 -0.616089
chr19 38559558 38559905 0.636952 -1.15481
chr19 38617680 38619487 1.79177 9.81134e-06
chr19 38634826 38634963 1.6025 -0.189257
chr19 38636661 38637414 -0.61176 -2.40352
chr19 38647215 38647909 1.79198 0.000224185
chr1 93864941 93865094 1.7918 3.5753e-05
chr19 38655580 38655917 0.723765 -1.06799
chr19 38656358 38657231 1.79177 1.3447e-05
chr19 38681172 38681401 1.34733 -0.444429
chr19 38683593 38684111 1.39778 -0.393978
chr19 38686472 38686803 1.66576 -0.126003
