ENSG,IT02,IT202,IT1H2,IT2H2,IT4H2,IT24H2
ENSG00000241280,0,0,1,0,1,0
ENSG00000241288,118,56,148,95,99,33
ENSG00000241294,0,1,0,0,0,0
ENSG00000241313,0,0,0,1,1,0
ENSG00000241316,129,99,118,60,60,64
ENSG00000241322,1,0,0,1,0,1
ENSG00000241324,0,0,1,0,0,0
ENSG00000241343,5155,4501,5479,4770,4563,6682
ENSG00000241357,30,11,41,16,17,3
ENSG00000241358,3,2,0,0,0,1
ENSG00000241359,0,2,0,0,0,0
ENSG00000241360,44,36,73,56,133,474
ENSG00000241361,3,1,0,0,0,1
ENSG00000241369,1,4,2,0,1,0
ENSG00000241370,160,116,211,233,247,474
ENSG00000241388,5,5,10,1,0,3
ENSG00000241399,61,44,19,12,17,31
ENSG00000241456,5,2,3,0,0,0
ENSG00000241468,396,289,517,330,539,1264
ENSG00000241469,2,0,0,0,0,0
ENSG00000241472,4,0,10,5,2,19
ENSG00000241479,0,1,0,0,0,0
ENSG00000241484,534,399,425,145,29,27
ENSG00000241489,579,454,1182,735,621,149
ENSG00000241490,146,106,392,276,529,55
ENSG00000241525,134,107,185,72,89,73
ENSG00000241527,30,24,38,25,22,12
ENSG00000241544,8,8,7,1,0,0
ENSG00000241549,132,99,117,61,60,119
ENSG00000241553,137,114,402,222,193,121
ENSG00000241560,9,5,27,32,112,33
ENSG00000241570,1,0,1,0,0,0
ENSG00000241593,0,0,0,0,1,0
ENSG00000241636,0,0,0,0,0,1
ENSG00000241644,15,10,13,12,10,7
ENSG00000241648,0,1,0,0,0,0
ENSG00000241657,1,1,2,2,5,0
ENSG00000241666,1,3,2,2,3,2
ENSG00000241679,1,0,0,0,0,0
ENSG00000241684,0,2,2,0,0,0
ENSG00000241685,897,688,1658,720,746,387
ENSG00000241735,21,13,13,2,2,0
ENSG00000241743,35,13,22,6,14,0
ENSG00000241749,9,1,0,0,1,4
ENSG00000241755,0,0,0,0,1,0
ENSG00000241764,12,10,12,9,3,3
ENSG00000241767,1,0,0,0,0,0
ENSG00000241769,231,157,270,87,71,21
ENSG00000241770,10,7,27,17,18,22
ENSG00000241818,1,0,0,0,0,0
ENSG00000241825,1,0,3,0,1,0
ENSG00000241832,0,1,2,0,0,0
ENSG00000241837,1015,876,1196,940,968,1677
ENSG00000241852,45,44,72,30,20,21
ENSG00000241859,257,146,190,97,122,107
ENSG00000241860,2,1,4,1,1,0
ENSG00000241878,1402,990,1479,735,1627,461
ENSG00000241886,3,3,4,36,135,193
ENSG00000241911,0,0,0,2,0,0
ENSG00000241921,0,1,1,1,0,1
ENSG00000241933,7,0,1,1,1,0
ENSG00000241935,1,0,1,0,3,0
ENSG00000241945,19,13,11,23,50,24
ENSG00000241956,2,3,7,1,6,0
ENSG00000241962,218,160,256,122,200,334
ENSG00000241973,4431,3143,5056,2076,1965,1087
ENSG00000241978,610,410,712,347,642,1700
ENSG00000241990,56,44,72,43,26,46
ENSG00000242009,1,3,1,4,0,0
ENSG00000242021,0,0,0,0,2,1
ENSG00000242028,179,128,178,184,756,1562
ENSG00000242029,6,5,2,2,4,2
ENSG00000242049,71,48,26,7,2,2
ENSG00000242078,1,2,0,0,0,0
ENSG00000242082,32,18,32,9,8,11
ENSG00000242086,1862,1438,2865,1404,1290,682
ENSG00000242104,1,0,3,1,1,0
ENSG00000242110,53,47,94,68,35,84
ENSG00000242111,0,0,0,0,0,1
ENSG00000242114,220,210,331,194,244,639
ENSG00000242120,0,0,2,0,0,0
ENSG00000242173,5,3,5,0,3,2
ENSG00000242190,0,0,1,0,0,0
ENSG00000242220,8,4,6,2,2,22
ENSG00000242242,49,20,30,7,17,10
ENSG00000242247,941,693,1146,736,1825,324
ENSG00000242258,0,4,4,0,3,3
ENSG00000242259,312,184,288,140,177,115
ENSG00000242265,5,2,3,1,2,0
ENSG00000242267,2,0,0,0,0,1
ENSG00000242268,0,3,0,1,0,0
ENSG00000242282,7,1,34,14,16,36
ENSG00000242290,0,0,0,1,0,0
ENSG00000242294,2762,2025,3777,1897,2147,971
ENSG00000242296,0,0,1,0,0,0
ENSG00000242324,0,0,0,0,1,0
ENSG00000242337,30,23,65,37,40,54
ENSG00000242339,1,0,0,0,0,0
ENSG00000242349,18,13,42,19,34,35
ENSG00000242366,0,0,0,2,0,0
ENSG00000242370,2,1,0,0,0,0
ENSG00000242372,124,106,229,216,437,777
ENSG00000242390,2,0,3,1,0,1
ENSG00000242396,1,1,0,0,0,1
ENSG00000242428,1,0,2,0,2,0
ENSG00000242440,0,1,1,0,0,0
ENSG00000242444,2,0,0,0,0,3
ENSG00000242473,0,0,2,0,0,0
ENSG00000242474,19,5,9,17,18,20
ENSG00000242485,451,273,651,222,367,173
ENSG00000242498,1,0,1,1,1,0
ENSG00000242536,0,2,1,0,0,0
ENSG00000242539,5,3,3,1,4,3
ENSG00000242545,0,3,1,0,1,0
ENSG00000242574,14,12,7,3,7,0
ENSG00000242578,0,0,19,14,6,0
ENSG00000242593,0,0,1,0,2,0
ENSG00000242600,3,3,19,8,9,21
ENSG00000242612,18,17,29,24,52,87
ENSG00000242615,2,0,4,2,0,13
ENSG00000242616,174,133,183,80,112,236
ENSG00000242622,111,68,140,54,44,97
ENSG00000242628,0,3,1,0,0,1
ENSG00000242641,1,2,3,0,1,0
ENSG00000242659,0,2,0,0,0,0
ENSG00000242686,6,1,5,2,0,1
ENSG00000242687,203,179,282,131,330,272
ENSG00000242689,70,52,84,46,69,53
ENSG00000242715,2,1,5,4,1,3
ENSG00000242731,0,0,0,0,0,1
ENSG00000242732,0,0,2,1,0,0
ENSG00000242741,1,0,0,0,0,0
ENSG00000242753,1,0,0,0,0,0
ENSG00000242759,5,1,21,3,8,9
ENSG00000242767,3,3,3,4,1,1
ENSG00000242770,0,1,0,0,0,0
ENSG00000242779,23,28,59,10,33,26
ENSG00000242781,1,0,2,1,1,6
ENSG00000242791,0,4,2,0,1,1
ENSG00000242797,3,0,0,0,0,0
ENSG00000242798,91,73,273,128,87,126
ENSG00000242802,599,445,823,277,399,203
ENSG00000242808,217,172,234,66,70,77
ENSG00000242828,4,4,3,0,1,4
ENSG00000242852,632,455,514,184,132,120
ENSG00000242866,6,2,4,0,0,1
ENSG00000242880,39,39,61,37,20,0
ENSG00000242902,0,1,0,0,0,0
ENSG00000242908,4,1,3,0,1,0
ENSG00000242950,0,0,0,0,1,1
ENSG00000242973,0,0,1,0,0,0
ENSG00000243004,1,3,1,1,7,7
ENSG00000243008,1,0,1,0,0,4
ENSG00000243012,0,0,1,0,0,0
ENSG00000243018,1,3,1,0,0,2
ENSG00000243024,10,3,22,12,10,4
ENSG00000243055,1,0,1,0,6,1
ENSG00000243056,107,87,112,93,126,87
ENSG00000243064,1,1,3,4,2,0
ENSG00000243069,0,1,1,0,1,2
ENSG00000243081,1,0,0,0,0,0
ENSG00000243083,0,1,0,0,0,1
ENSG00000243089,0,0,1,0,0,0
ENSG00000243130,0,0,1,0,0,0
ENSG00000243144,2,3,1,0,3,2
ENSG00000243147,211,154,300,119,144,136
ENSG00000243150,1,2,1,0,0,0
ENSG00000243156,796,574,831,422,1260,1435
ENSG00000243176,130,71,334,239,315,191
ENSG00000243187,0,0,0,0,0,5
ENSG00000243193,14,11,6,2,1,3
ENSG00000243224,7,3,14,8,4,5
ENSG00000243236,1,0,0,0,0,0
ENSG00000243243,0,1,0,3,10,0
ENSG00000243244,96,102,89,44,45,12
ENSG00000243276,27,19,47,2,6,2
ENSG00000243279,106,123,122,112,108,83
ENSG00000243284,20,14,12,6,3,0
ENSG00000243289,11,7,14,1,5,7
ENSG00000243300,0,1,0,0,0,0
ENSG00000243305,4,1,5,3,8,0
ENSG00000243316,1,2,0,1,0,0
ENSG00000243317,72,52,330,233,359,180
ENSG00000243323,9,4,4,3,4,31
ENSG00000243335,128,97,170,100,46,18
ENSG00000243364,15,13,43,12,8,22
ENSG00000243406,590,411,687,283,304,222
ENSG00000243415,1,0,0,0,0,0
ENSG00000243440,1,0,7,3,6,4
ENSG00000243444,1,3,0,1,8,0
ENSG00000243449,0,3,10,4,2,5
ENSG00000243466,0,1,0,0,0,0
ENSG00000243478,7,3,3,0,0,0
ENSG00000243479,0,2,0,0,0,0
ENSG00000243486,0,0,0,1,0,1
ENSG00000243491,0,0,0,2,0,0
ENSG00000243501,3,0,1,0,1,6
ENSG00000243550,2,2,0,1,1,0
ENSG00000243554,237,152,322,227,610,139
ENSG00000243566,9,1,11,9,5,1
ENSG00000243583,5,0,0,0,0,0
ENSG00000243613,0,1,2,0,0,1
ENSG00000243620,0,0,0,1,1,0
ENSG00000243629,26,31,70,28,19,11
ENSG00000243646,614,420,1157,664,694,358
ENSG00000243649,30,17,32,4,1,0
ENSG00000243659,2,4,2,4,9,1
ENSG00000243660,467,354,697,144,78,29
ENSG00000243667,56,44,198,119,157,246
ENSG00000243678,513,406,622,632,1583,5456
ENSG00000243694,0,1,2,2,0,0
ENSG00000243696,106,79,88,42,67,58
ENSG00000243701,0,1,9,4,3,21
ENSG00000243708,3,2,2,0,0,0
ENSG00000243709,25,11,20,11,8,9
ENSG00000243710,2,2,4,0,2,4
ENSG00000243716,40,38,61,32,100,8
ENSG00000243725,248,211,740,709,1603,1453
ENSG00000243729,0,0,2,0,0,0
ENSG00000243742,0,0,1,0,0,0
ENSG00000243753,115,63,155,55,196,68
ENSG00000243762,16,10,14,2,21,7
ENSG00000243766,0,0,1,0,0,0
ENSG00000243772,0,0,0,1,2,0
ENSG00000243775,47,34,41,23,3,0
ENSG00000243789,314,245,486,187,174,168
ENSG00000243795,0,0,0,0,1,0
ENSG00000243797,132,113,152,180,599,291
ENSG00000243811,42,32,105,71,194,235
ENSG00000243819,1,0,0,4,0,7
ENSG00000243836,76,62,107,37,9,0
ENSG00000243849,0,0,0,0,1,0
ENSG00000243902,10,10,6,1,2,3
ENSG00000243903,0,0,1,5,9,2
ENSG00000243910,29,38,32,21,10,1
ENSG00000243926,16,10,7,4,4,0
ENSG00000243927,3739,2372,9768,6986,8429,3198
ENSG00000243943,570,406,1061,763,1202,631
ENSG00000243944,11,2,3,0,1,0
ENSG00000243969,0,0,1,0,0,0
ENSG00000243970,158,138,335,158,230,131
ENSG00000243978,0,1,0,0,0,1
ENSG00000243979,2,0,0,0,0,0
ENSG00000243989,9,7,11,6,18,233
ENSG00000244005,334,279,373,166,252,308
ENSG00000244026,66,64,100,76,145,206
ENSG00000244036,3,2,4,0,2,3
ENSG00000244038,778,538,648,224,344,335
ENSG00000244040,5,4,1,1,6,1
ENSG00000244041,0,1,1,1,1,0
ENSG00000244045,210,168,347,230,226,425
ENSG00000244055,71,45,41,18,23,36
ENSG00000244063,0,0,1,2,1,3
ENSG00000244128,1,5,0,0,0,0
ENSG00000244137,0,0,1,0,0,0
ENSG00000244151,3,0,3,3,0,4
ENSG00000244155,0,0,0,1,0,0
ENSG00000244158,1,1,0,0,1,0
ENSG00000244165,455,337,592,335,590,428
ENSG00000244184,1,4,3,9,23,11
ENSG00000244187,24,19,46,34,59,175
ENSG00000244198,42,21,98,32,36,40
ENSG00000244203,24,21,60,37,20,14
ENSG00000244215,0,0,0,0,1,0
ENSG00000244219,11,2,11,6,9,2
ENSG00000244242,47,39,32,19,19,5
ENSG00000244257,26,36,46,29,41,18
ENSG00000244260,4,8,2,0,0,0
ENSG00000244265,1,0,0,1,3,2
ENSG00000244268,7,12,7,2,2,1
ENSG00000244274,34,24,53,25,44,53
ENSG00000244286,1,1,0,2,0,0
ENSG00000244300,55,43,49,6,11,2
ENSG00000244301,15,5,26,16,9,2
ENSG00000244306,3,0,2,2,3,2
ENSG00000244327,45,32,91,44,70,120
ENSG00000244342,1,0,0,0,0,0
ENSG00000244345,1,1,0,0,0,4
ENSG00000244358,0,0,1,0,0,0
ENSG00000244380,6,4,13,3,3,6
ENSG00000244383,0,0,0,0,1,3
ENSG00000244405,25,15,40,2,5,4
ENSG00000244414,0,0,0,0,1,0
ENSG00000244459,7,2,15,15,13,6
ENSG00000244468,1,2,0,1,1,0
ENSG00000244471,3,0,1,0,0,0
ENSG00000244479,109,85,179,84,113,103
ENSG00000244482,0,0,0,0,1,0
ENSG00000244486,134,93,81,11,22,6
ENSG00000244491,58,34,161,73,135,41
ENSG00000244502,6,7,5,3,8,2
ENSG00000244509,29,17,22,28,59,80
ENSG00000244510,3,5,9,10,9,5
ENSG00000244513,21,11,14,8,10,16
ENSG00000244545,0,0,0,1,0,0
ENSG00000244558,4,1,2,2,1,34
ENSG00000244560,56,46,48,15,48,24
ENSG00000244573,10,11,4,2,5,0
ENSG00000244588,6,3,4,1,2,0
ENSG00000244607,6,11,16,11,10,15
ENSG00000244620,10,7,3,3,3,0
ENSG00000244623,0,1,0,0,1,2
ENSG00000244625,752,584,1857,1447,2102,739
ENSG00000244627,3,3,6,2,1,0
ENSG00000244641,3,2,0,4,4,0
ENSG00000244649,6,1,3,6,11,0
ENSG00000244661,0,0,1,1,0,0
ENSG00000244676,21,25,49,15,15,0
ENSG00000244681,1,0,2,0,0,0
ENSG00000244682,0,0,0,1,0,1
ENSG00000244687,2266,1787,3000,1902,2510,1550
ENSG00000244694,0,1,0,0,0,0
ENSG00000244699,3,0,1,0,0,1
ENSG00000244701,140,110,173,79,102,60
ENSG00000244731,0,0,0,0,3,2
ENSG00000244733,17,14,20,10,22,8
ENSG00000244754,2949,2065,4780,2145,2781,619
ENSG00000244757,2,2,1,0,1,0
ENSG00000244879,18,16,49,37,48,18
ENSG00000244932,1,0,1,1,2,0
ENSG00000244945,78,45,128,39,63,5
ENSG00000244952,1,3,4,0,0,0
ENSG00000244968,0,0,1,0,0,0
ENSG00000244998,1,0,2,1,2,0
ENSG00000245008,3,0,5,0,1,1
ENSG00000245017,11,4,11,12,6,2
ENSG00000245025,151,105,173,72,119,62
ENSG00000245059,3,2,2,1,1,0
ENSG00000245060,73,72,136,33,26,11
ENSG00000245067,0,3,1,0,0,0
ENSG00000245105,18,4,18,11,8,0
ENSG00000245112,0,0,2,0,0,1
ENSG00000245146,23,20,48,13,6,4
ENSG00000245149,87,54,90,46,47,24
ENSG00000245156,4,5,11,5,3,1
ENSG00000245164,269,267,1119,574,843,75
ENSG00000245213,18,12,53,31,43,65
ENSG00000245248,58,48,142,77,341,124
ENSG00000245261,209,173,345,278,477,109
ENSG00000245275,112,87,413,211,254,249
ENSG00000245281,2,2,4,3,1,5
ENSG00000245293,37,28,77,16,11,34
ENSG00000245311,5,0,7,3,15,1
ENSG00000245317,0,3,3,1,1,1
ENSG00000245322,55,45,80,36,43,37
ENSG00000245330,1,0,0,0,0,0
ENSG00000245384,2,0,1,1,2,0
ENSG00000245466,20,19,62,40,5,9
ENSG00000245468,0,0,4,4,0,1
ENSG00000245479,0,0,0,1,0,0
ENSG00000245482,0,0,2,1,0,0
ENSG00000245498,18,19,27,19,22,11
ENSG00000245522,1,0,1,2,7,7
ENSG00000245526,1,2,0,1,0,0
ENSG00000245532,1535,967,3057,1707,2035,707
ENSG00000245534,228,150,463,255,352,186
ENSG00000245552,64,38,252,99,81,26
ENSG00000245556,88,49,107,79,81,59
ENSG00000245571,17,8,40,22,25,26
ENSG00000245573,84,62,195,95,188,111
ENSG00000245598,7,6,5,0,2,2
ENSG00000245614,2,1,15,13,29,60
ENSG00000245648,6,5,6,8,8,5
ENSG00000245651,1,1,0,1,2,3
ENSG00000245662,1,0,3,0,0,0
ENSG00000245680,86,73,329,187,220,111
ENSG00000245685,37,27,58,39,60,121
ENSG00000245694,20,11,17,3,28,6
ENSG00000245719,4,1,0,0,0,0
ENSG00000245729,1,2,1,1,6,2
ENSG00000245748,46,50,77,28,17,7
ENSG00000245750,70,49,89,24,15,4
ENSG00000245768,43,31,126,35,22,4
ENSG00000245812,3,0,0,0,1,0
ENSG00000245832,5,9,16,2,6,2
ENSG00000245849,256,203,324,208,214,101
ENSG00000245857,1,0,0,1,2,6
ENSG00000245869,4,0,0,1,2,0
ENSG00000245888,9,9,45,27,45,36
ENSG00000245904,151,92,170,90,152,16
ENSG00000245910,479,272,475,241,543,694
ENSG00000245928,0,0,2,0,3,0
ENSG00000245937,769,534,1053,530,1517,746
ENSG00000245954,37,22,40,24,16,5
ENSG00000245958,3125,2266,3804,1099,1699,1318
ENSG00000245975,1,1,0,0,2,3
ENSG00000246067,126,100,1033,764,818,510
ENSG00000246084,143,103,221,167,511,464
ENSG00000246089,3,0,4,5,4,4
ENSG00000246090,47,37,97,55,51,83
ENSG00000246100,1,0,0,0,0,0
ENSG00000246130,8,8,14,8,2,0
ENSG00000246145,31,16,50,18,17,2
ENSG00000246174,11,6,54,22,29,22
ENSG00000246203,63,54,61,40,57,37
ENSG00000246211,0,0,1,0,0,0
ENSG00000246214,27,37,54,11,26,8
ENSG00000246223,464,410,615,438,483,228
ENSG00000246225,62,46,239,124,152,66
ENSG00000246228,8,19,7,4,10,1
ENSG00000246250,2,3,0,2,2,0
ENSG00000246263,19,7,50,71,129,19
ENSG00000246273,64,44,113,169,843,401
ENSG00000246283,0,2,0,0,1,0
ENSG00000246308,16,23,25,23,16,28
ENSG00000246316,1,0,1,1,2,1
ENSG00000246323,19,17,37,11,13,7
ENSG00000246331,6,1,22,6,11,9
ENSG00000246334,10,6,23,11,24,16
ENSG00000246339,0,2,0,0,1,2
ENSG00000246363,1,0,0,0,3,1
ENSG00000246366,110,62,142,64,38,13
ENSG00000246375,200,141,261,37,19,1
ENSG00000246379,0,0,6,7,10,2
ENSG00000246394,3,0,0,3,1,0
ENSG00000246422,0,0,0,0,0,1
ENSG00000246448,95,71,72,24,50,69
ENSG00000246465,3,0,4,1,1,2
ENSG00000246523,1,0,2,0,0,0
ENSG00000246526,0,1,7,4,7,2
ENSG00000246528,0,0,1,0,1,3
ENSG00000246541,4,2,1,2,0,1
ENSG00000246548,367,235,204,24,20,1
ENSG00000246560,98,68,104,60,47,37
ENSG00000246582,9,4,13,24,25,9
ENSG00000246596,771,648,1476,644,841,360
ENSG00000246627,98,67,124,89,66,50
ENSG00000246640,2,0,2,1,2,0
ENSG00000246662,29,18,36,10,16,2
ENSG00000246695,0,0,3,2,3,2
ENSG00000246705,6,9,7,3,3,0
ENSG00000246731,1,0,1,1,0,0
ENSG00000246740,21,17,37,15,12,1
ENSG00000246763,6,7,5,4,0,1
ENSG00000246774,0,0,0,0,1,0
ENSG00000246790,52,47,149,56,38,19
ENSG00000246792,4,0,10,6,8,3
ENSG00000246820,0,0,2,1,0,2
ENSG00000246851,3,5,2,0,0,0
ENSG00000246859,666,431,574,246,634,36
ENSG00000246877,7,3,13,2,3,8
ENSG00000246889,0,2,2,6,45,112
ENSG00000246898,8,4,11,2,0,1
ENSG00000246922,210,171,480,161,188,191
ENSG00000246982,29,23,57,27,29,12
ENSG00000246985,19,14,71,59,120,30
ENSG00000247011,16,8,15,2,7,5
ENSG00000247049,6,5,7,6,9,1
ENSG00000247077,76,86,219,224,398,309
ENSG00000247081,7,18,24,9,12,23
ENSG00000247092,1629,1073,1329,1805,1448,614
ENSG00000247095,0,0,0,0,0,1
ENSG00000247121,116,92,149,63,72,9
ENSG00000247131,33,19,36,14,18,2
ENSG00000247134,10,6,4,7,16,47
ENSG00000247137,150,116,641,314,339,147
ENSG00000247151,11,21,31,7,8,37
ENSG00000247157,50,19,41,7,5,4
ENSG00000247193,22,18,38,15,8,0
ENSG00000247199,22,17,57,35,48,81
ENSG00000247213,32,18,35,4,5,4
ENSG00000247228,0,0,1,0,1,2
ENSG00000247240,17,19,77,42,46,77
ENSG00000247271,43,30,181,85,123,58
ENSG00000247287,645,500,1491,882,910,83
ENSG00000247317,3,12,17,2,40,21
ENSG00000247324,1,0,0,1,0,2
ENSG00000247345,14,10,18,6,5,3
ENSG00000247363,24,24,48,36,20,15
ENSG00000247372,7,2,6,3,5,4
ENSG00000247373,8,8,16,7,6,8
ENSG00000247381,0,0,3,0,0,1
ENSG00000247400,10,8,33,19,10,25
ENSG00000247473,0,0,0,0,7,1
ENSG00000247498,16,17,111,47,104,72
ENSG00000247516,5,4,12,26,51,17
ENSG00000247556,251,198,397,193,230,248
ENSG00000247572,86,52,614,477,766,526
ENSG00000247595,4,7,28,20,42,79
ENSG00000247596,168,101,317,249,243,434
ENSG00000247624,34,34,72,59,43,16
ENSG00000247675,1,1,0,0,0,1
ENSG00000247679,132,103,144,73,74,47
ENSG00000247699,0,0,0,0,0,1
ENSG00000247708,349,240,428,174,340,885
ENSG00000247728,17,8,38,19,14,9
ENSG00000247735,0,0,0,3,0,0
ENSG00000247746,1,2,0,0,0,0
ENSG00000247765,2,2,1,6,0,0
ENSG00000247774,549,427,1634,1411,2929,1069
ENSG00000247775,1,0,0,0,0,1
ENSG00000247796,3,3,8,8,7,12
ENSG00000247809,0,0,2,0,4,0
ENSG00000247810,1,0,0,0,0,0
ENSG00000247828,892,644,1424,925,1273,728
ENSG00000247844,0,0,0,0,12,3
ENSG00000247853,0,0,6,2,7,5
ENSG00000247867,0,0,0,0,10,1
ENSG00000247877,17,8,15,13,3,36
ENSG00000247903,2,0,8,2,5,1
ENSG00000247925,32,21,42,24,52,36
ENSG00000247934,72,63,106,37,32,11
ENSG00000247950,73,41,121,66,64,43
ENSG00000247970,46,36,38,18,40,29
ENSG00000247982,23,17,26,12,16,12
ENSG00000248008,0,1,3,2,1,2
ENSG00000248015,0,0,3,2,0,0
ENSG00000248019,879,589,833,415,319,50
ENSG00000248029,0,0,1,0,0,0
ENSG00000248049,138,85,412,322,562,347
ENSG00000248079,14,6,52,21,32,45
ENSG00000248092,78,44,230,128,136,141
ENSG00000248098,759,580,571,303,441,328
ENSG00000248099,24,31,37,12,27,16
ENSG00000248103,0,3,0,2,1,2
ENSG00000248107,0,0,0,0,0,1
ENSG00000248112,2,0,0,0,1,0
ENSG00000248118,1,0,3,1,1,0
ENSG00000248124,384,270,1002,444,516,216
ENSG00000248127,0,0,2,1,0,0
ENSG00000248131,0,0,5,0,2,0
ENSG00000248132,1,0,0,0,0,0
ENSG00000248138,7,6,2,1,2,5
ENSG00000248145,1,0,0,0,0,0
ENSG00000248148,0,1,1,0,0,0
ENSG00000248150,34,25,128,78,74,30
ENSG00000248159,0,0,0,0,0,2
ENSG00000248161,2,5,11,4,8,6
ENSG00000248165,3,1,1,2,3,0
ENSG00000248172,0,0,1,0,1,1
ENSG00000248173,0,0,0,0,1,0
ENSG00000248174,3,1,6,3,1,0
ENSG00000248176,1,0,0,1,0,0
ENSG00000248184,0,0,0,0,1,0
ENSG00000248197,2,0,0,0,0,0
ENSG00000248202,1,2,2,0,2,2
ENSG00000248203,0,0,1,0,1,0
ENSG00000248210,1,3,0,1,1,0
ENSG00000248211,0,0,0,1,2,0
ENSG00000248215,0,0,2,0,0,0
ENSG00000248222,0,1,0,0,0,0
ENSG00000248227,1,0,0,0,0,0
ENSG00000248238,5,3,0,0,0,0
ENSG00000248240,3,5,5,2,5,2
ENSG00000248242,1,3,3,2,7,0
ENSG00000248243,5,1,0,1,1,6
ENSG00000248245,0,0,1,1,3,0
ENSG00000248256,0,1,0,0,2,0
ENSG00000248257,0,0,1,0,0,0
ENSG00000248261,0,2,0,0,0,0
ENSG00000248265,4,7,0,1,0,0
ENSG00000248268,1,0,0,1,2,0
ENSG00000248275,84,67,118,54,65,52
ENSG00000248278,44,26,90,44,104,103
ENSG00000248285,0,0,0,0,1,0
ENSG00000248290,0,1,0,0,0,0
ENSG00000248294,0,0,1,0,1,1
ENSG00000248296,0,0,2,0,0,0
ENSG00000248300,0,0,1,0,0,0
ENSG00000248307,1,0,0,0,0,0
ENSG00000248309,3,5,2,1,4,0
ENSG00000248317,4,4,0,0,0,0
ENSG00000248318,2,2,7,3,1,0
ENSG00000248319,0,2,3,0,0,1
ENSG00000248323,21,42,392,761,1765,142
ENSG00000248329,1,0,0,1,1,0
ENSG00000248333,1573,1173,1318,354,477,254
ENSG00000248334,186,124,198,81,65,8
ENSG00000248343,0,0,0,1,0,0
ENSG00000248347,2,0,2,1,1,0
ENSG00000248358,0,1,2,0,0,1
ENSG00000248360,2,2,2,3,6,7
ENSG00000248367,41,23,92,26,11,11
ENSG00000248371,0,0,1,0,1,0
ENSG00000248373,5,6,4,6,3,0
ENSG00000248374,2,0,0,0,0,0
ENSG00000248385,1,0,0,0,0,0
ENSG00000248400,0,0,1,0,0,0
ENSG00000248428,0,0,0,1,0,0
ENSG00000248434,0,1,2,1,1,3
ENSG00000248441,0,1,0,0,0,0
ENSG00000248445,292,244,245,48,294,327
ENSG00000248458,0,1,1,0,0,0
ENSG00000248468,0,0,0,0,0,1
ENSG00000248469,0,2,1,3,0,0
ENSG00000248473,2,5,5,21,24,3
ENSG00000248477,0,1,0,0,0,0
ENSG00000248484,1,0,0,0,0,0
ENSG00000248485,0,1,3,1,2,0
ENSG00000248486,0,0,1,0,0,0
ENSG00000248487,1,0,3,1,3,8
ENSG00000248489,199,138,671,280,306,100
ENSG00000248491,0,0,3,1,0,0
ENSG00000248498,0,2,0,0,0,1
ENSG00000248505,0,0,2,0,0,0
ENSG00000248508,54,32,187,103,158,184
ENSG00000248510,3,0,3,1,0,0
ENSG00000248514,0,0,2,0,1,1
ENSG00000248515,3,5,7,3,2,4
ENSG00000248516,0,4,22,6,5,3
ENSG00000248537,1,0,0,1,0,0
ENSG00000248538,0,1,2,0,1,0
ENSG00000248545,0,0,0,0,1,0
ENSG00000248550,0,2,2,1,2,0
ENSG00000248551,0,0,2,0,0,0
ENSG00000248554,8,2,6,3,9,0
ENSG00000248555,5,0,1,0,0,0
ENSG00000248559,188,112,98,20,39,11
ENSG00000248587,1,5,2,0,0,0
ENSG00000248592,42,42,33,14,28,12
ENSG00000248596,3,1,2,0,1,0
ENSG00000248599,1,0,0,0,0,0
ENSG00000248601,0,1,1,0,0,0
ENSG00000248636,9,4,24,12,22,18
ENSG00000248643,689,528,586,198,280,119
ENSG00000248646,1,3,6,6,8,0
ENSG00000248663,0,1,0,0,0,0
ENSG00000248664,2,3,6,1,2,3
ENSG00000248668,2,0,0,0,0,0
ENSG00000248671,7,6,17,7,16,18
ENSG00000248673,0,1,1,0,0,0
ENSG00000248676,0,0,0,1,0,0
ENSG00000248677,12,5,8,2,6,1
ENSG00000248690,0,0,0,0,1,0
ENSG00000248692,2,1,0,1,1,0
ENSG00000248693,139,78,200,196,666,298
ENSG00000248701,1,0,1,0,0,0
ENSG00000248712,2,1,1,1,2,1
ENSG00000248714,25,20,53,16,22,6
ENSG00000248717,1,0,0,0,0,0
ENSG00000248719,13,6,26,9,19,2
ENSG00000248724,99,82,206,65,34,3
ENSG00000248727,42,35,68,27,31,17
ENSG00000248734,9,8,21,14,15,1
ENSG00000248744,0,0,1,0,0,0
ENSG00000248746,15,9,6,8,0,0
ENSG00000248752,12,11,5,0,0,0
ENSG00000248771,0,0,4,0,1,0
ENSG00000248774,28,19,28,14,17,8
ENSG00000248779,0,0,0,0,0,2
ENSG00000248783,0,0,0,0,0,1
ENSG00000248802,0,1,1,0,0,0
ENSG00000248810,1,1,8,0,0,0
ENSG00000248828,32,24,36,8,8,7
ENSG00000248839,1,0,0,0,0,1
ENSG00000248858,3,1,0,0,2,2
ENSG00000248866,1,2,13,8,13,5
ENSG00000248869,0,4,0,2,0,0
ENSG00000248874,56,38,43,22,27,31
ENSG00000248883,0,0,1,0,0,0
ENSG00000248884,0,0,22,11,32,0
ENSG00000248890,0,1,1,0,0,0
ENSG00000248896,0,0,1,1,3,3
ENSG00000248898,6,1,12,7,16,2
ENSG00000248901,0,2,0,0,0,2
ENSG00000248905,480,327,992,687,275,53
ENSG00000248916,1,0,0,0,0,0
ENSG00000248919,10,8,33,4,20,10
ENSG00000248925,1,0,0,0,2,0
ENSG00000248932,102,75,352,203,269,90
