ENSG,ET01,ET201,ET1H1,ET2H1,ET4H1,ET24H1
ENSG00000262903,0,1,5,1,5,3
ENSG00000262904,0,0,0,0,0,2
ENSG00000262905,0,0,0,0,0,0
ENSG00000262919,311,63,114,97,146,634
ENSG00000262920,0,0,0,0,1,0
ENSG00000262921,1,0,0,0,0,0
ENSG00000262943,5,6,6,4,7,128
ENSG00000262953,1,0,1,0,1,0
ENSG00000262959,0,1,0,0,0,0
ENSG00000262962,2,1,0,0,0,0
ENSG00000262966,2,2,0,0,0,0
ENSG00000262967,1,0,5,4,1,0
ENSG00000262979,3,6,1,3,4,17
ENSG00000262980,0,0,0,0,0,1
ENSG00000262999,0,0,1,0,0,0
ENSG00000263001,867,451,558,542,981,2591
ENSG00000263002,29,6,23,45,139,194
ENSG00000263004,17,2,2,3,4,1
ENSG00000263006,6,2,2,6,32,5
ENSG00000263011,2,0,1,0,1,0
ENSG00000263013,9,13,6,9,29,41
ENSG00000263015,0,0,2,1,0,2
ENSG00000263020,1,0,0,1,0,3
ENSG00000263033,6,2,1,1,0,9
ENSG00000263041,0,1,0,0,0,0
ENSG00000263045,1,0,2,11,5,3
ENSG00000263050,2,1,8,18,17,4
ENSG00000263063,1,0,0,0,0,0
ENSG00000263065,22,6,5,7,5,3
ENSG00000263069,29,22,34,24,9,5
ENSG00000263072,287,84,94,108,101,172
ENSG00000263080,1,1,0,0,0,2
ENSG00000263089,3,0,0,0,0,0
ENSG00000263098,1,0,0,0,0,0
ENSG00000263105,0,0,1,0,0,1
ENSG00000263120,13,11,1,2,0,4
ENSG00000263126,28,11,20,21,24,29
ENSG00000263142,51,28,19,11,8,18
ENSG00000263154,0,0,0,0,0,1
ENSG00000263155,15,4,1,3,5,0
ENSG00000263164,0,2,1,1,0,0
ENSG00000263165,8,2,2,3,0,3
ENSG00000263171,0,0,0,0,0,0
ENSG00000263177,0,0,0,2,0,1
ENSG00000263179,0,0,0,0,1,0
ENSG00000263218,5,0,0,2,0,2
ENSG00000263219,0,1,0,2,0,0
ENSG00000263220,2,4,8,4,9,8
ENSG00000263232,0,0,0,0,0,4
ENSG00000263235,1,1,0,2,11,39
ENSG00000263237,0,0,1,0,0,0
ENSG00000263241,0,0,0,1,0,2
ENSG00000263257,0,1,0,0,0,0
ENSG00000263264,768,297,227,166,138,59
ENSG00000263266,114,22,25,29,30,80
ENSG00000263272,9,0,8,7,17,47
ENSG00000263276,8,17,12,9,15,34
ENSG00000263280,0,0,0,0,0,1
ENSG00000263293,2,1,0,1,0,0
ENSG00000263300,1,0,0,0,1,0
ENSG00000263307,18,13,11,13,21,11
ENSG00000263311,0,0,0,0,0,1
ENSG00000263316,2,2,0,0,0,1
ENSG00000263326,0,0,0,0,0,1
ENSG00000263327,27,17,8,14,24,25
ENSG00000263331,2,2,1,0,0,7
ENSG00000263335,188,60,71,82,52,33
ENSG00000263338,2,0,0,0,0,6
ENSG00000263345,23,28,17,14,40,18
ENSG00000263353,0,0,0,0,0,0
ENSG00000263361,0,0,0,0,4,7
ENSG00000263366,0,0,0,0,0,0
ENSG00000263368,1,0,0,0,0,0
ENSG00000263369,0,0,0,0,0,0
ENSG00000263370,1,1,0,1,0,0
ENSG00000263388,2,0,1,1,1,0
ENSG00000263393,2,0,3,0,0,0
ENSG00000263400,12,6,3,1,0,0
ENSG00000263403,0,0,1,0,0,0
ENSG00000263407,0,0,0,1,1,0
ENSG00000263409,0,0,0,0,0,1
ENSG00000263412,8,13,14,23,18,26
ENSG00000263413,0,0,0,0,0,0
ENSG00000263414,2,0,0,0,1,0
ENSG00000263417,3,0,0,0,0,0
ENSG00000263424,0,0,0,1,0,0
ENSG00000263426,17,5,2,6,14,984
ENSG00000263432,0,0,0,0,0,1
ENSG00000263436,1,0,0,0,0,0
ENSG00000263439,4,6,5,4,2,2
ENSG00000263456,5,27,14,3,4,5
ENSG00000263465,1036,273,226,170,200,662
ENSG00000263466,1,1,0,0,0,0
ENSG00000263468,0,1,1,0,0,0
ENSG00000263477,0,0,2,1,0,0
ENSG00000263479,0,0,0,0,0,1
ENSG00000263482,236,132,120,64,11,7
ENSG00000263489,0,0,0,1,0,0
ENSG00000263494,0,1,1,0,0,0
ENSG00000263499,1,2,1,1,0,0
ENSG00000263508,2,1,0,0,0,0
ENSG00000263510,1,0,0,0,0,0
ENSG00000263511,0,0,0,0,1,0
ENSG00000263513,0,0,0,0,0,5
ENSG00000263515,0,0,1,0,1,1
ENSG00000263527,1,0,2,0,3,1
ENSG00000263528,289,93,147,166,246,242
ENSG00000263531,0,0,1,2,5,3
ENSG00000263535,0,2,0,0,0,2
ENSG00000263540,0,0,1,1,1,1
ENSG00000263551,0,0,0,0,3,0
ENSG00000263563,8,0,0,0,0,0
ENSG00000263574,1,0,0,0,0,0
ENSG00000263575,8,1,3,3,1,0
ENSG00000263583,4,1,0,0,0,0
ENSG00000263584,1,2,4,14,7,0
ENSG00000263585,0,0,0,0,0,1
ENSG00000263586,0,0,0,0,0,1
ENSG00000263588,0,1,0,0,0,0
ENSG00000263593,1,2,0,0,1,0
ENSG00000263595,1,1,0,0,0,0
ENSG00000263597,2,2,0,1,0,3
ENSG00000263603,2,1,3,5,2,4
ENSG00000263606,36,21,108,59,31,79
ENSG00000263608,0,1,0,0,0,0
ENSG00000263612,0,0,0,0,0,0
ENSG00000263615,0,1,1,0,3,1
ENSG00000263616,4,0,0,0,0,0
ENSG00000263624,0,1,0,1,0,0
ENSG00000263628,1,4,2,1,5,8
ENSG00000263642,0,1,2,0,1,1
ENSG00000263644,0,0,0,0,0,0
ENSG00000263647,0,0,0,0,0,0
ENSG00000263648,6,3,9,13,12,8
ENSG00000263655,2,2,0,0,0,1
ENSG00000263657,14,10,8,4,4,2
ENSG00000263666,1,0,1,2,1,1
ENSG00000263667,0,0,0,0,0,1
ENSG00000263669,3,2,2,1,2,2
ENSG00000263672,0,0,0,0,0,1
ENSG00000263675,2,5,4,5,4,5
ENSG00000263676,0,3,4,2,1,1
ENSG00000263683,0,1,1,1,0,1
ENSG00000263693,2,2,0,1,4,1
ENSG00000263698,0,0,1,0,0,0
ENSG00000263707,5,0,4,5,8,7
ENSG00000263708,0,0,0,0,0,0
ENSG00000263709,1,0,1,0,0,0
ENSG00000263712,2,4,0,0,0,1
ENSG00000263715,0,0,0,0,0,0
ENSG00000263717,8,2,1,2,2,3
ENSG00000263724,0,0,0,1,0,0
ENSG00000263725,1,0,0,0,0,0
ENSG00000263727,0,0,0,0,0,3
ENSG00000263731,31,10,21,42,73,414
ENSG00000263740,915,150,73,90,78,383
ENSG00000263741,0,0,0,0,0,1
ENSG00000263742,2,0,1,0,0,0
ENSG00000263753,381,110,154,177,194,443
ENSG00000263755,0,0,0,0,0,2
ENSG00000263756,43,18,46,40,8,2
ENSG00000263761,0,0,0,0,0,0
ENSG00000263764,15,4,3,2,6,19
ENSG00000263766,34,7,11,9,11,7
ENSG00000263781,1,0,0,2,0,0
ENSG00000263786,3,7,7,6,5,11
ENSG00000263787,1,0,2,2,0,0
ENSG00000263790,2,0,0,4,5,3
ENSG00000263793,0,0,0,0,2,0
ENSG00000263794,0,0,0,0,1,0
ENSG00000263800,1,0,1,0,0,0
ENSG00000263809,3,2,0,2,4,4
ENSG00000263812,0,1,0,0,0,0
ENSG00000263813,12,11,15,22,16,8
ENSG00000263815,2,0,0,0,1,0
ENSG00000263818,1,2,1,2,0,1
ENSG00000263823,26,15,11,4,6,8
ENSG00000263826,109,20,25,10,6,11
ENSG00000263828,0,0,3,7,7,6
ENSG00000263829,0,0,0,1,2,5
ENSG00000263831,2,3,0,3,3,5
ENSG00000263834,0,0,1,1,3,2
ENSG00000263838,1,0,1,1,1,1
ENSG00000263841,1,0,0,0,0,0
ENSG00000263843,32,6,10,28,30,37
ENSG00000263847,11,4,5,5,2,0
ENSG00000263849,0,1,0,0,1,1
ENSG00000263857,4,3,4,3,1,1
ENSG00000263859,1,2,0,0,0,0
ENSG00000263860,0,0,0,0,0,0
ENSG00000263862,0,0,1,2,3,3
ENSG00000263873,0,0,0,0,3,1
ENSG00000263874,37,16,9,5,1,6
ENSG00000263882,4,4,1,2,3,3
ENSG00000263883,29,22,13,6,3,1
ENSG00000263884,40,13,15,31,40,14
ENSG00000263894,0,0,0,0,0,0
ENSG00000263895,7,6,5,9,13,8
ENSG00000263897,0,1,2,1,0,0
ENSG00000263905,25,6,1,1,0,1
ENSG00000263909,0,0,0,0,2,3
ENSG00000263916,16,7,3,5,4,11
ENSG00000263923,1,1,0,1,0,0
ENSG00000263926,0,0,0,1,0,0
ENSG00000263934,14797,2965,2098,1753,2061,6944
ENSG00000263941,5,5,1,0,0,2
ENSG00000263955,0,0,0,0,0,0
ENSG00000263956,121,133,150,114,106,142
ENSG00000263961,11,2,0,13,7,19
ENSG00000263963,1,4,3,1,3,0
ENSG00000263968,53,4,4,8,7,11
ENSG00000263969,5,0,0,0,0,0
ENSG00000263982,0,0,1,0,0,0
ENSG00000263986,6,3,10,4,0,3
ENSG00000263987,0,0,0,0,2,0
ENSG00000263988,37,4,1,4,1,10
ENSG00000263989,1,1,0,0,1,1
ENSG00000263990,0,0,0,0,0,0
ENSG00000263993,41,3,0,0,1,7
ENSG00000264005,0,0,0,0,0,0
ENSG00000264006,22,1,6,0,2,7
ENSG00000264007,0,0,2,4,7,5
ENSG00000264017,8,5,1,2,1,0
ENSG00000264019,0,0,0,1,0,0
ENSG00000264023,0,1,0,0,4,0
ENSG00000264028,0,0,1,2,2,3
ENSG00000264031,36,13,4,10,7,0
ENSG00000264041,0,0,1,1,0,0
ENSG00000264044,8,3,11,8,1,4
ENSG00000264047,0,0,0,0,0,0
ENSG00000264049,0,0,0,0,0,1
ENSG00000264056,0,0,1,0,0,0
ENSG00000264057,1,0,0,0,0,0
ENSG00000264058,0,0,0,0,0,1
ENSG00000264060,3,0,0,0,0,0
ENSG00000264063,0,1,1,1,0,0
ENSG00000264070,9,4,6,0,2,5
ENSG00000264078,11,1,2,2,0,2
ENSG00000264083,3,2,1,2,3,1
ENSG00000264107,1,1,1,4,0,0
ENSG00000264112,412,294,157,89,88,199
ENSG00000264125,0,0,1,0,0,0
ENSG00000264139,0,0,0,0,0,1
ENSG00000264141,1,0,0,0,0,0
ENSG00000264148,2,0,0,0,0,0
ENSG00000264150,0,0,0,0,0,0
ENSG00000264157,0,0,2,0,0,0
ENSG00000264160,1,2,1,8,3,5
ENSG00000264164,0,0,0,0,0,0
ENSG00000264167,0,0,1,4,0,2
ENSG00000264169,79,7,2,3,8,16
ENSG00000264171,0,1,0,0,0,0
ENSG00000264176,0,0,2,2,0,0
ENSG00000264186,1,0,1,1,0,0
ENSG00000264187,0,0,1,1,1,4
ENSG00000264188,0,3,15,4,7,4
ENSG00000264196,0,1,0,0,0,0
ENSG00000264204,4,1,0,3,0,0
ENSG00000264211,1,2,2,0,0,0
ENSG00000264217,0,0,1,0,0,0
ENSG00000264229,158,41,61,42,64,44
ENSG00000264235,78,12,21,20,10,19
ENSG00000264242,2,0,0,0,0,0
ENSG00000264247,191,48,52,86,87,162
ENSG00000264249,0,0,1,0,0,0
ENSG00000264254,2,0,0,1,0,2
ENSG00000264266,2,0,0,0,0,0
ENSG00000264268,3,0,0,0,2,7
ENSG00000264269,0,0,0,0,1,0
ENSG00000264270,1,0,4,0,0,0
ENSG00000264272,0,0,0,0,0,0
ENSG00000264273,0,0,0,0,0,0
ENSG00000264274,2,1,0,1,0,0
ENSG00000264275,19,0,4,4,8,6
ENSG00000264278,33,11,6,5,17,14
ENSG00000264279,0,0,1,0,2,6
ENSG00000264281,6,0,0,0,0,0
ENSG00000264290,4,2,0,0,0,4
ENSG00000264292,0,1,2,3,8,1
ENSG00000264295,3,0,1,2,0,0
ENSG00000264300,0,2,0,0,0,0
ENSG00000264304,2,0,2,1,0,0
ENSG00000264314,0,0,0,0,0,1
ENSG00000264315,0,0,0,0,0,0
ENSG00000264317,0,0,1,0,1,0
ENSG00000264322,30,2,1,4,0,13
ENSG00000264324,12,4,5,5,17,5
ENSG00000264339,0,2,0,0,0,0
ENSG00000264340,1,0,0,0,0,0
ENSG00000264343,16,3,10,13,10,13
ENSG00000264349,8,0,1,0,1,0
ENSG00000264350,1,0,1,3,6,34
ENSG00000264354,0,0,6,3,2,0
ENSG00000264357,6,2,3,1,1,0
ENSG00000264358,0,0,0,0,0,3
ENSG00000264364,2556,721,716,577,605,1901
ENSG00000264365,0,0,0,0,0,0
ENSG00000264370,0,0,2,3,2,0
ENSG00000264371,3,0,0,3,4,1
ENSG00000264379,0,0,0,1,2,1
ENSG00000264384,18,14,11,14,11,23
ENSG00000264386,2,0,1,0,0,0
ENSG00000264391,2,0,0,0,0,1
ENSG00000264399,4,0,2,2,1,3
ENSG00000264402,0,0,0,0,0,0
ENSG00000264408,1,0,0,0,1,0
ENSG00000264419,2,0,2,1,0,1
ENSG00000264424,0,0,0,0,0,0
ENSG00000264425,0,0,0,0,0,2
ENSG00000264429,0,0,0,0,2,1
ENSG00000264435,0,0,3,0,0,1
ENSG00000264438,0,0,0,0,0,1
ENSG00000264443,14,4,9,7,1,1
ENSG00000264444,0,0,0,0,0,2
ENSG00000264448,12,3,5,2,14,0
ENSG00000264452,0,0,0,0,1,0
ENSG00000264456,6,4,5,1,1,17
ENSG00000264462,0,1,0,0,0,0
ENSG00000264468,4,1,0,1,0,2
ENSG00000264480,0,1,1,2,7,1
ENSG00000264484,0,0,0,0,0,0
ENSG00000264491,0,0,0,0,0,1
ENSG00000264493,0,0,0,0,0,0
ENSG00000264500,1,2,1,0,1,2
ENSG00000264520,0,0,0,0,0,0
ENSG00000264522,110,50,51,208,283,982
ENSG00000264529,0,0,0,5,0,0
ENSG00000264530,0,0,0,1,0,0
ENSG00000264536,0,1,0,0,0,0
ENSG00000264538,254,99,126,149,206,415
ENSG00000264539,0,1,0,0,0,0
ENSG00000264540,0,1,0,1,0,0
ENSG00000264546,26,34,30,25,17,16
ENSG00000264548,5,1,2,0,4,0
ENSG00000264554,2,0,0,0,0,0
ENSG00000264558,23,3,12,5,5,9
ENSG00000264559,6,0,2,1,2,3
ENSG00000264563,0,0,0,0,0,0
ENSG00000264566,1,1,1,0,0,0
ENSG00000264570,0,0,0,1,0,0
ENSG00000264572,0,0,0,0,1,1
ENSG00000264573,8,4,3,3,2,1
ENSG00000264575,18,5,8,9,5,20
ENSG00000264577,354,60,135,74,15,13
ENSG00000264578,7,8,8,8,3,2
ENSG00000264582,9,1,0,0,0,5
ENSG00000264585,6,4,5,1,2,11
ENSG00000264587,0,0,0,0,0,0
ENSG00000264589,0,6,1,0,0,0
ENSG00000264595,0,0,0,0,0,0
ENSG00000264596,1,0,2,3,11,3
ENSG00000264607,4,1,2,5,4,3
ENSG00000264608,1,2,0,1,2,9
ENSG00000264610,1,0,0,0,0,2
ENSG00000264616,7,6,4,1,0,4
ENSG00000264618,25,2,0,3,2,7
ENSG00000264623,0,2,0,0,1,0
ENSG00000264630,0,1,4,6,3,0
ENSG00000264633,1,0,1,0,1,0
ENSG00000264635,22,23,47,88,66,18
ENSG00000264644,0,0,0,1,0,0
ENSG00000264653,31,20,18,16,5,8
ENSG00000264655,0,0,0,0,0,0
ENSG00000264661,1,0,0,0,1,0
ENSG00000264663,8,7,17,26,35,40
ENSG00000264666,2,1,0,0,3,1
ENSG00000264672,3,0,0,0,0,7
ENSG00000264678,10,10,13,11,6,17
ENSG00000264695,0,0,0,0,0,1
ENSG00000264699,0,0,0,0,0,0
ENSG00000264701,2,0,2,2,0,0
ENSG00000264706,2,0,0,0,0,0
ENSG00000264712,0,0,1,0,0,1
ENSG00000264714,0,1,0,0,0,0
ENSG00000264732,0,0,1,0,0,0
ENSG00000264735,0,0,0,0,0,1
ENSG00000264736,0,0,0,0,0,1
ENSG00000264737,1,0,2,1,1,1
ENSG00000264739,24,9,36,76,30,19
ENSG00000264741,2,0,2,0,3,1
ENSG00000264743,0,0,1,3,0,5
ENSG00000264745,45,12,18,21,13,0
ENSG00000264754,4,6,1,21,11,1
ENSG00000264757,1,1,0,3,1,1
ENSG00000264763,1,0,0,0,0,3
ENSG00000264764,2,1,0,1,1,0
ENSG00000264767,2,0,0,0,0,0
ENSG00000264769,1,2,8,1,1,4
ENSG00000264772,29,25,18,31,71,94
ENSG00000264773,7,2,5,4,1,0
ENSG00000264781,1,0,0,0,0,0
ENSG00000264792,1,1,7,10,12,4
ENSG00000264796,1,0,1,1,0,1
ENSG00000264801,1,2,0,0,2,6
ENSG00000264808,6,4,3,4,4,1
ENSG00000264810,2,1,0,0,0,0
ENSG00000264812,0,0,2,2,2,4
ENSG00000264814,0,0,1,1,3,1
ENSG00000264825,0,0,0,0,0,0
ENSG00000264829,0,0,3,1,0,0
ENSG00000264834,1,0,0,0,0,0
ENSG00000264853,88,81,92,108,71,88
ENSG00000264857,2,3,0,1,2,0
ENSG00000264862,9,3,1,2,1,2
ENSG00000264864,3,0,0,3,6,0
ENSG00000264881,0,0,0,0,0,2
ENSG00000264885,13,13,8,8,10,25
ENSG00000264895,45,42,36,44,57,38
ENSG00000264906,0,0,0,0,0,0
ENSG00000264910,0,0,0,0,0,0
ENSG00000264911,2,2,5,8,15,9
ENSG00000264914,0,0,0,1,0,0
ENSG00000264916,158,29,16,25,26,68
ENSG00000264920,78,28,18,28,18,32
ENSG00000264924,0,1,0,0,0,1
ENSG00000264931,4,1,2,2,3,7
ENSG00000264934,0,0,1,0,0,0
ENSG00000264937,2,2,0,1,1,4
ENSG00000264940,15,4,3,2,1,8
ENSG00000264941,2,1,2,1,1,2
ENSG00000264943,9,3,6,1,3,3
ENSG00000264947,50,15,24,13,24,4
ENSG00000264954,9,5,9,10,4,6
ENSG00000264958,2,0,1,2,7,9
ENSG00000264961,0,0,0,0,3,1
ENSG00000264964,0,2,0,0,1,0
ENSG00000264966,2,0,0,1,0,6
ENSG00000264968,11,9,0,6,0,10
ENSG00000264971,0,0,0,0,0,0
ENSG00000264978,3,1,2,3,7,2
ENSG00000264982,0,0,0,1,0,0
ENSG00000264984,0,0,0,0,1,0
ENSG00000264994,5,3,2,2,4,5
ENSG00000264999,2,0,0,0,0,0
ENSG00000265000,0,0,0,0,0,0
ENSG00000265008,18,4,6,8,2,7
ENSG00000265010,0,0,1,1,1,6
ENSG00000265014,0,0,0,0,0,0
ENSG00000265018,18,7,7,11,12,28
ENSG00000265033,0,1,0,0,0,1
ENSG00000265043,0,0,0,0,0,0
ENSG00000265052,0,0,0,0,0,0
ENSG00000265055,0,0,0,0,0,2
ENSG00000265056,1,1,1,1,1,1
ENSG00000265057,0,0,0,1,1,1
ENSG00000265060,0,0,0,0,3,0
ENSG00000265073,1,0,0,0,1,2
ENSG00000265078,34,3,5,4,1,13
ENSG00000265083,0,0,0,0,2,3
ENSG00000265089,1,0,5,1,1,0
ENSG00000265091,1,0,0,0,0,2
ENSG00000265093,11,8,4,6,1,4
ENSG00000265094,0,1,0,0,0,1
ENSG00000265095,1,0,0,1,0,0
ENSG00000265100,55,14,43,85,92,26
ENSG00000265102,1,0,0,0,0,1
ENSG00000265112,5,1,2,1,3,5
ENSG00000265113,0,0,0,3,0,0
ENSG00000265118,0,1,1,4,2,0
ENSG00000265123,11,10,8,5,2,8
ENSG00000265128,0,0,0,0,0,0
ENSG00000265134,28,9,5,6,7,2
ENSG00000265135,0,2,2,2,1,6
ENSG00000265136,1,0,1,1,1,0
ENSG00000265137,5,4,1,3,2,3
ENSG00000265141,5,0,0,0,0,0
ENSG00000265142,0,0,2,1,0,0
ENSG00000265145,8,4,3,3,8,14
ENSG00000265148,382,170,255,307,188,283
ENSG00000265154,0,0,3,1,1,0
ENSG00000265158,0,0,0,0,1,0
ENSG00000265168,4,0,0,1,0,0
ENSG00000265176,0,0,1,0,0,0
ENSG00000265182,0,0,0,1,0,0
ENSG00000265185,196,53,42,34,27,71
ENSG00000265188,2,2,0,0,0,0
ENSG00000265190,3,0,0,0,2,0
ENSG00000265194,0,0,3,0,1,0
ENSG00000265195,8,7,2,6,2,2
ENSG00000265201,0,0,0,0,3,2
ENSG00000265203,0,0,0,1,0,0
ENSG00000265204,0,0,1,1,0,0
ENSG00000265205,1,0,2,1,0,0
ENSG00000265206,207,130,377,529,560,782
ENSG00000265213,0,0,1,1,5,2
ENSG00000265218,22,18,9,9,10,14
ENSG00000265222,0,0,0,0,3,3
ENSG00000265241,1961,607,1027,1611,2614,6601
ENSG00000265253,1,0,2,1,0,0
ENSG00000265254,7,6,3,2,2,4
ENSG00000265257,4,6,5,5,5,0
ENSG00000265260,0,0,0,0,0,0
ENSG00000265261,2,0,1,1,1,0
ENSG00000265263,2,3,0,0,0,0
ENSG00000265272,1,0,0,0,2,0
ENSG00000265273,0,0,0,0,0,0
ENSG00000265281,0,0,0,0,1,0
ENSG00000265282,0,0,0,0,0,1
ENSG00000265287,0,4,12,9,12,2
ENSG00000265291,1,0,0,1,0,1
ENSG00000265293,0,0,0,0,0,0
ENSG00000265298,0,0,1,1,0,0
ENSG00000265306,0,1,0,0,0,1
ENSG00000265321,2,1,2,2,5,6
ENSG00000265327,0,0,0,0,1,1
ENSG00000265333,0,0,0,0,1,0
ENSG00000265334,1,0,0,1,1,1
ENSG00000265337,0,0,0,1,2,1
ENSG00000265342,1,0,1,0,0,2
ENSG00000265345,2,1,0,0,0,1
ENSG00000265349,1,0,0,0,0,0
ENSG00000265354,655,191,230,415,652,1869
ENSG00000265355,14,6,1,1,1,3
ENSG00000265366,0,0,0,0,1,1
ENSG00000265369,0,2,0,0,0,0
ENSG00000265380,12,0,1,0,0,0
ENSG00000265386,0,0,0,0,1,0
ENSG00000265388,1,0,0,0,0,0
ENSG00000265390,1,0,0,0,0,2
ENSG00000265393,1,0,0,2,4,7
ENSG00000265394,1,0,0,1,0,1
ENSG00000265395,0,0,0,0,1,3
ENSG00000265396,10,3,2,4,3,6
ENSG00000265399,14,5,7,3,0,2
ENSG00000265400,0,0,0,0,1,0
ENSG00000265401,396,109,232,128,53,81
ENSG00000265407,0,0,0,0,0,0
ENSG00000265408,0,0,0,0,0,0
ENSG00000265413,4,0,1,2,4,1
ENSG00000265417,2,0,0,0,0,0
ENSG00000265420,1,0,1,1,1,3
ENSG00000265421,2,1,0,1,1,7
ENSG00000265429,2,0,0,0,0,2
ENSG00000265432,1,6,4,2,0,0
ENSG00000265435,1,0,0,1,3,0
ENSG00000265442,1,1,1,1,2,1
ENSG00000265443,0,0,2,0,0,0
ENSG00000265444,0,0,0,0,0,0
ENSG00000265450,0,0,0,0,1,1
ENSG00000265451,4,0,0,1,0,2
ENSG00000265452,0,1,0,2,3,1
ENSG00000265458,22,7,8,6,10,15
ENSG00000265460,3,2,0,0,0,0
ENSG00000265462,2,6,7,24,28,12
ENSG00000265469,0,0,0,0,0,0
ENSG00000265474,6,2,12,6,1,1
ENSG00000265478,0,0,0,1,2,4
ENSG00000265479,6,17,7,11,9,14
ENSG00000265480,0,0,0,0,0,2
ENSG00000265486,1,0,0,0,0,0
ENSG00000265490,3,0,1,0,0,2
ENSG00000265491,1007,322,293,360,354,617
ENSG00000265494,0,0,0,0,0,2
ENSG00000265496,14,6,2,3,0,0
ENSG00000265507,0,0,0,2,0,1
ENSG00000265511,0,0,0,1,0,0
ENSG00000265520,3,0,1,1,0,0
ENSG00000265521,0,0,0,0,0,1
ENSG00000265526,1,0,1,0,1,1
ENSG00000265527,16,11,11,6,4,10
ENSG00000265533,0,0,2,0,0,0
ENSG00000265539,0,0,1,4,2,3
ENSG00000265542,0,0,0,1,0,1
ENSG00000265545,0,0,0,0,0,0
ENSG00000265555,0,0,1,0,1,0
ENSG00000265558,10,5,7,8,7,0
ENSG00000265559,8,1,1,1,1,1
ENSG00000265565,5,0,0,0,0,2
ENSG00000265566,5,1,0,0,2,4
ENSG00000265574,1,0,0,0,0,0
ENSG00000265584,0,0,0,0,0,1
ENSG00000265606,0,0,0,0,0,0
ENSG00000265617,0,0,0,0,0,1
ENSG00000265618,2,4,4,1,0,0
ENSG00000265623,1,1,0,0,0,0
ENSG00000265625,32,26,21,19,9,18
ENSG00000265646,0,0,0,0,0,1
ENSG00000265656,0,0,2,0,0,0
ENSG00000265657,0,0,0,0,0,2
ENSG00000265660,0,1,0,1,1,9
ENSG00000265664,0,0,0,2,0,0
ENSG00000265666,23,5,21,12,6,0
ENSG00000265678,0,2,7,0,0,0
ENSG00000265681,3515,857,759,836,1106,2068
ENSG00000265683,2,0,3,2,4,7
ENSG00000265684,0,0,1,0,1,4
ENSG00000265688,1,0,0,0,2,26
ENSG00000265690,0,2,2,0,3,2
ENSG00000265692,10,4,18,19,22,13
ENSG00000265694,1,0,0,0,4,2
ENSG00000265702,0,0,1,1,0,1
ENSG00000265706,6,8,4,7,14,16
ENSG00000265713,9,9,5,20,36,11
ENSG00000265719,4,2,7,2,1,2
ENSG00000265724,2,0,0,2,0,0
ENSG00000265725,1,1,0,0,0,0
ENSG00000265727,11,9,11,22,9,37
ENSG00000265728,0,1,0,2,1,6
ENSG00000265733,12,5,5,1,9,5
ENSG00000265735,250,21,8,11,15,73
ENSG00000265739,0,1,0,0,0,0
ENSG00000265745,2,0,0,0,0,0
ENSG00000265749,1,1,0,0,0,0
ENSG00000265750,0,0,0,0,0,0
ENSG00000265752,0,1,0,0,1,0
ENSG00000265753,15,4,2,1,3,4
ENSG00000265763,0,0,0,0,0,0
ENSG00000265768,0,0,0,0,0,7
ENSG00000265778,12,4,1,5,0,0
ENSG00000265784,6,7,6,4,3,2
ENSG00000265787,7,2,4,0,2,9
ENSG00000265790,0,0,0,0,0,0
ENSG00000265791,9,8,5,4,3,10
ENSG00000265798,1,0,0,0,0,1
ENSG00000265799,0,0,0,0,0,4
ENSG00000265800,6,3,3,2,5,14
ENSG00000265801,18,4,19,15,13,32
ENSG00000265802,8,3,5,10,4,6
ENSG00000265806,12,9,5,2,2,6
ENSG00000265808,414,205,304,391,512,1033
ENSG00000265813,5,0,0,1,1,1
ENSG00000265815,0,0,0,1,0,0
ENSG00000265817,32,14,12,5,3,16
ENSG00000265820,7,4,2,4,3,1
ENSG00000265828,4,2,2,4,1,3
ENSG00000265840,2,0,2,3,2,1
ENSG00000265845,21,10,12,4,1,1
ENSG00000265850,0,0,1,1,2,1
ENSG00000265855,0,1,0,0,0,0
ENSG00000265871,0,2,0,3,0,9
ENSG00000265874,1,0,1,0,0,1
ENSG00000265879,1,2,2,3,2,1
ENSG00000265882,0,0,0,0,0,0
ENSG00000265888,0,0,1,0,0,0
ENSG00000265892,1,0,0,0,0,0
ENSG00000265894,8,0,0,0,0,1
ENSG00000265907,11,6,16,12,2,6
ENSG00000265908,2,0,2,0,0,0
ENSG00000265912,0,0,0,0,0,0
ENSG00000265916,0,0,0,1,0,0
ENSG00000265917,0,2,0,1,0,2
ENSG00000265918,3,0,0,0,0,2
ENSG00000265929,0,0,0,1,0,0
ENSG00000265932,6,5,0,2,3,2
ENSG00000265936,6,2,1,4,2,2
ENSG00000265939,0,0,1,1,0,2
ENSG00000265942,12,6,4,0,3,6
ENSG00000265943,2,0,6,4,6,2
ENSG00000265967,2,2,2,2,7,10
ENSG00000265972,71191,16743,12433,5389,1531,2484
ENSG00000265975,20,4,11,10,13,8
ENSG00000265981,4,3,3,7,4,7
ENSG00000265982,7,1,3,2,1,4
ENSG00000265984,0,0,0,0,0,0
ENSG00000265987,0,0,0,1,0,0
ENSG00000265991,0,0,0,1,1,1
ENSG00000265995,0,0,0,0,0,0
ENSG00000265996,2,8,4,7,2,3
ENSG00000266016,0,1,1,0,0,0
ENSG00000266017,0,0,0,0,0,0
ENSG00000266019,3761,791,842,748,1011,538
ENSG00000266028,211,46,68,61,71,351
ENSG00000266036,5,6,5,3,1,3
